play_id,penaltySeverity,penaltyMinutes
2018020651_117,Minor,2
2018020651_121,Minor,2
2018020651_181,Minor,2
2018020651_182,Minor,2
2018020651_183,Minor,2
2018020651_262,Minor,2
2018020651_335,Minor,2
2018020650_77,Minor,2
2018020650_87,Minor,2
2018020650_91,Minor,2
2018020650_191,Minor,2
2018020650_219,Minor,2
2018020650_265,Minor,2
2018020647_9,Minor,2
2018020647_20,Minor,2
2018020647_77,Minor,2
2018020647_162,Minor,2
2018020647_244,Minor,2
2018020647_280,Minor,2
2018020646_95,Minor,2
2018020646_143,Minor,2
2018020646_333,Minor,2
2018020646_345,Minor,2
2018020645_42,Minor,2
2018020645_163,Major,5
2018020645_164,Minor,2
2018020645_165,Major,5
2018020645_180,Minor,2
2018020645_285,Minor,2
2018020649_104,Minor,2
2018020649_214,Minor,2
2018020649_245,Minor,2
2018020649_252,Minor,2
2018020649_255,Minor,2
2018020649_271,Minor,2
2018020648_104,Minor,2
2018020648_164,Minor,2
2018020648_180,Minor,2
2018020648_202,Minor,2
2018020648_239,Minor,2
2018020648_293,Minor,2
2018020648_303,Minor,2
2018020648_306,Minor,4
2018020651_114,Minor,2
2018020651_115,Minor,2
2018020651_116,Minor,2
2018020651_117,Minor,2
2018020651_121,Minor,2
2018020651_181,Minor,2
2018020651_182,Minor,2
2018020651_183,Minor,2
2018020651_262,Minor,2
2018020651_335,Minor,2
2018020650_77,Minor,2
2018020650_87,Minor,2
2018020650_91,Minor,2
2018020650_191,Minor,2
2018020650_219,Minor,2
2018020650_265,Minor,2
2018020652_104,Minor,2
2018020652_121,Minor,2
2018020652_143,Minor,2
2018020652_241,Minor,2
2018020652_250,Minor,2
2018020653_170,Minor,2
2018020653_267,Minor,2
2018020653_269,Minor,2
2018020654_18,Major,5
2018020654_19,Major,5
2018020654_20,Minor,2
2018020654_21,Misconduct,10
2018020654_22,Major,5
2018020654_23,Game Misconduct,10
2018020654_46,Minor,2
2018020654_62,Minor,2
2018020654_108,Minor,2
2018020654_117,Minor,2
2018020654_224,Minor,2
2018020654_290,Minor,2
2018020654_291,Minor,2
2018020655_83,Minor,2
2018020655_176,Minor,2
2018020655_179,Minor,2
2018020655_195,Minor,2
2018020655_213,Minor,2
2018020655_232,Minor,2
2018020655_309,Minor,2
2018020656_62,Minor,2
2018020656_186,Minor,2
2018020656_280,Bench Minor,2
2018020652_104,Minor,2
2018020652_121,Minor,2
2018020652_143,Minor,2
2018020652_241,Minor,2
2018020652_250,Minor,2
2018020653_170,Minor,2
2018020653_267,Minor,2
2018020653_269,Minor,2
2018020654_18,Major,5
2018020654_19,Major,5
2018020654_20,Minor,2
2018020654_21,Misconduct,10
2018020654_22,Major,5
2018020654_23,Game Misconduct,10
2018020654_46,Minor,2
2018020654_62,Minor,2
2018020654_108,Minor,2
2018020654_117,Minor,2
2018020654_224,Minor,2
2018020654_290,Minor,2
2018020654_291,Minor,2
2018020655_83,Minor,2
2018020655_176,Minor,2
2018020655_179,Minor,2
2018020655_195,Minor,2
2018020655_213,Minor,2
2018020655_232,Minor,2
2018020655_309,Minor,2
2018020656_62,Minor,2
2018020656_186,Minor,2
2018020656_280,Bench Minor,2
2018020657_50,Minor,2
2018020657_100,Minor,2
2018020657_102,Minor,2
2018020657_154,Minor,2
2018020657_181,Minor,2
2018020658_27,Minor,2
2018020658_163,Minor,2
2018020658_215,Minor,2
2018020658_255,Minor,2
2018020658_256,Minor,2
2018020658_257,Minor,2
2018020658_271,Misconduct,10
2018020658_272,Misconduct,10
2018020658_280,Minor,2
2018020659_120,Minor,2
2018020659_134,Minor,2
2018020659_174,Minor,2
2018020659_250,Minor,2
2018020659_261,Minor,2
2018020660_46,Minor,2
2018020660_107,Minor,2
2018020660_128,Minor,2
2018020660_149,Minor,2
2018020660_164,Minor,2
2018020660_186,Minor,2
2018020660_187,Minor,2
2018020660_233,Major,5
2018020660_234,Major,5
2018020660_278,Minor,2
2018020660_283,Major,5
2018020660_284,Major,5
2018020660_319,Minor,2
2018020660_323,Minor,2
2018020661_32,Minor,2
2018020661_123,Minor,2
2018020661_175,Minor,2
2018020661_204,Minor,2
2018020661_227,Major,5
2018020661_228,Major,5
2018020661_229,Minor,2
2018020661_274,Minor,2
2018020661_294,Minor,2
2018020661_324,Minor,2
2018020661_326,Misconduct,10
2018020661_331,Minor,2
2018020662_54,Minor,2
2018020662_71,Minor,2
2018020662_83,Minor,2
2018020662_165,Minor,2
2018020662_204,Minor,2
2018020662_242,Minor,2
2018020662_266,Minor,2
2018020663_105,Minor,2
2018020663_167,Minor,2
2018020664_11,Minor,2
2018020664_27,Minor,2
2018020664_87,Minor,2
2018020664_90,Minor,2
2018020665_6,Minor,2
2018020665_67,Minor,2
2018020665_76,Minor,2
2018020665_121,Minor,2
2018020665_132,Minor,2
2018020665_155,Minor,2
2018020665_175,Minor,2
2018020665_207,Minor,2
2018020665_291,Minor,2
2018020666_26,Minor,2
2018020666_130,Minor,2
2018020666_131,Misconduct,10
2018020666_161,Minor,2
2018020666_227,Major,5
2018020666_228,Major,5
2018020666_231,Minor,2
2018020666_268,Minor,2
2018020667_70,Penalty Shot,0
2018020667_76,Minor,2
2018020667_91,Minor,2
2018020667_124,Minor,2
2018020667_129,Bench Minor,2
2018020667_172,Minor,2
2018020667_184,Minor,2
2018020657_50,Minor,2
2018020657_100,Minor,2
2018020657_102,Minor,2
2018020657_154,Minor,2
2018020657_181,Minor,2
2018020658_27,Minor,2
2018020658_163,Minor,2
2018020658_215,Minor,2
2018020658_255,Minor,2
2018020658_256,Minor,2
2018020658_257,Minor,2
2018020658_271,Misconduct,10
2018020658_272,Misconduct,10
2018020658_280,Minor,2
2018020659_120,Minor,2
2018020659_134,Minor,2
2018020659_174,Minor,2
2018020659_250,Minor,2
2018020659_261,Minor,2
2018020660_46,Minor,2
2018020660_107,Minor,2
2018020660_128,Minor,2
2018020660_149,Minor,2
2018020660_164,Minor,2
2018020660_186,Minor,2
2018020660_187,Minor,2
2018020660_233,Major,5
2018020660_234,Major,5
2018020660_278,Minor,2
2018020660_283,Major,5
2018020660_284,Major,5
2018020660_319,Minor,2
2018020660_323,Minor,2
2018020661_32,Minor,2
2018020661_123,Minor,2
2018020661_175,Minor,2
2018020661_204,Minor,2
2018020661_227,Major,5
2018020661_228,Major,5
2018020661_229,Minor,2
2018020661_274,Minor,2
2018020661_294,Minor,2
2018020661_324,Minor,2
2018020661_326,Misconduct,10
2018020661_331,Minor,2
2018020662_54,Minor,2
2018020662_71,Minor,2
2018020662_83,Minor,2
2018020662_165,Minor,2
2018020662_204,Minor,2
2018020662_242,Minor,2
2018020662_266,Minor,2
2018020663_105,Minor,2
2018020663_167,Minor,2
2018020664_11,Minor,2
2018020664_27,Minor,2
2018020664_87,Minor,2
2018020664_90,Minor,2
2018020665_6,Minor,2
2018020665_67,Minor,2
2018020665_76,Minor,2
2018020665_121,Minor,2
2018020665_132,Minor,2
2018020665_155,Minor,2
2018020665_175,Minor,2
2018020665_207,Minor,2
2018020665_291,Minor,2
2018020666_26,Minor,2
2018020666_130,Minor,2
2018020666_131,Misconduct,10
2018020666_161,Minor,2
2018020666_227,Major,5
2018020666_228,Major,5
2018020666_231,Minor,2
2018020666_268,Minor,2
2018020667_70,Penalty Shot,0
2018020667_76,Minor,2
2018020667_91,Minor,2
2018020667_124,Minor,2
2018020667_129,Bench Minor,2
2018020667_172,Minor,2
2018020667_184,Minor,2
2018020668_89,Minor,2
2018020668_96,Minor,4
2018020668_164,Minor,2
2018020668_183,Minor,2
2018020668_227,Minor,2
2018020669_16,Minor,2
2018020669_88,Minor,2
2018020669_124,Minor,2
2018020669_151,Minor,2
2018020669_174,Minor,2
2018020669_278,Minor,2
2018020670_83,Minor,2
2018020670_138,Minor,2
2018020670_172,Minor,2
2018020668_89,Minor,2
2018020668_96,Minor,4
2018020668_164,Minor,2
2018020668_183,Minor,2
2018020668_227,Minor,2
2018020669_16,Minor,2
2018020669_88,Minor,2
2018020669_124,Minor,2
2018020669_151,Minor,2
2018020669_174,Minor,2
2018020669_278,Minor,2
2018020670_83,Minor,2
2018020670_138,Minor,2
2018020670_172,Minor,2
2018020671_9,Minor,2
2018020671_75,Minor,2
2018020671_139,Minor,2
2018020671_151,Minor,2
2018020671_167,Minor,2
2018020671_233,Minor,2
2018020671_266,Bench Minor,2
2018020672_12,Minor,2
2018020672_21,Minor,2
2018020672_22,Minor,2
2018020672_62,Minor,2
2018020672_164,Minor,2
2018020672_232,Minor,2
2018020672_233,Minor,2
2018020673_8,Minor,2
2018020673_52,Major,5
2018020673_53,Major,5
2018020673_60,Minor,2
2018020673_149,Minor,2
2018020673_221,Minor,2
2018020673_247,Minor,2
2018020673_257,Minor,2
2018020673_284,Minor,2
2018020673_285,Minor,2
2018020674_145,Minor,2
2018020674_146,Minor,2
2018020674_167,Minor,2
2018020674_195,Minor,2
2018020674_209,Minor,2
2018020674_260,Minor,2
2018020675_227,Minor,2
2018020675_247,Minor,2
2018020675_284,Minor,2
2018020675_334,Minor,2
2018020676_23,Minor,2
2018020676_59,Minor,2
2018020676_80,Minor,2
2018020676_84,Minor,2
2018020676_128,Minor,2
2018020676_137,Minor,2
2018020676_142,Minor,2
2018020676_194,Minor,2
2018020676_256,Minor,2
2018020676_277,Minor,2
2018020677_12,Minor,2
2018020677_63,Minor,2
2018020677_76,Minor,2
2018020677_89,Minor,2
2018020677_143,Minor,2
2018020677_159,Minor,2
2018020677_214,Minor,2
2018020677_222,Minor,2
2018020677_263,Minor,2
2018020677_270,Minor,2
2018020677_276,Minor,2
2018020677_296,Minor,2
2018020677_297,Minor,2
2018020678_18,Minor,2
2018020678_40,Minor,2
2018020678_69,Minor,2
2018020678_136,Minor,2
2018020678_170,Minor,2
2018020678_217,Minor,2
2018020679_36,Minor,2
2018020679_146,Minor,2
2018020679_189,Minor,2
2018020679_193,Minor,2
2018020680_73,Minor,2
2018020680_171,Minor,2
2018020680_220,Minor,2
2018020680_249,Minor,2
2018020681_40,Minor,2
2018020681_81,Minor,2
2018020681_151,Minor,2
2018020681_328,Minor,2
2018020681_337,Minor,2
2018020682_41,Minor,2
2018020682_66,Minor,2
2018020682_86,Minor,2
2018020682_203,Minor,2
2018020671_9,Minor,2
2018020671_75,Minor,2
2018020671_139,Minor,2
2018020671_151,Minor,2
2018020671_167,Minor,2
2018020671_233,Minor,2
2018020671_266,Bench Minor,2
2018020672_12,Minor,2
2018020672_21,Minor,2
2018020672_22,Minor,2
2018020672_62,Minor,2
2018020672_164,Minor,2
2018020672_232,Minor,2
2018020672_233,Minor,2
2018020673_8,Minor,2
2018020673_52,Major,5
2018020673_53,Major,5
2018020673_60,Minor,2
2018020673_149,Minor,2
2018020673_221,Minor,2
2018020673_247,Minor,2
2018020673_257,Minor,2
2018020673_284,Minor,2
2018020673_285,Minor,2
2018020674_145,Minor,2
2018020674_146,Minor,2
2018020674_167,Minor,2
2018020674_195,Minor,2
2018020674_209,Minor,2
2018020674_260,Minor,2
2018020675_227,Minor,2
2018020675_247,Minor,2
2018020675_284,Minor,2
2018020675_334,Minor,2
2018020676_23,Minor,2
2018020676_59,Minor,2
2018020676_80,Minor,2
2018020676_84,Minor,2
2018020676_128,Minor,2
2018020676_137,Minor,2
2018020676_142,Minor,2
2018020676_194,Minor,2
2018020676_256,Minor,2
2018020676_277,Minor,2
2018020677_12,Minor,2
2018020677_63,Minor,2
2018020677_76,Minor,2
2018020677_89,Minor,2
2018020677_143,Minor,2
2018020677_159,Minor,2
2018020677_214,Minor,2
2018020677_222,Minor,2
2018020677_263,Minor,2
2018020677_270,Minor,2
2018020677_276,Minor,2
2018020677_296,Minor,2
2018020677_297,Minor,2
2018020678_18,Minor,2
2018020678_40,Minor,2
2018020678_69,Minor,2
2018020678_136,Minor,2
2018020678_170,Minor,2
2018020678_217,Minor,2
2018020679_36,Minor,2
2018020679_146,Minor,2
2018020679_189,Minor,2
2018020679_193,Minor,2
2018020680_73,Minor,2
2018020680_171,Minor,2
2018020680_220,Minor,2
2018020680_249,Minor,2
2018020681_40,Minor,2
2018020681_81,Minor,2
2018020681_151,Minor,2
2018020681_328,Minor,2
2018020681_337,Minor,2
2018020682_41,Minor,2
2018020682_66,Minor,2
2018020682_86,Minor,2
2018020682_203,Minor,2
2018020683_75,Minor,2
2018020683_110,Minor,2
2018020683_131,Minor,2
2018020683_222,Minor,2
2018020683_223,Minor,2
2018020683_224,Minor,2
2018020683_227,Minor,2
2018020683_275,Minor,2
2018020684_138,Minor,2
2018020684_141,Minor,2
2018020684_157,Minor,2
2018020684_209,Minor,2
2018020684_249,Minor,2
2018020684_271,Minor,2
2018020684_283,Minor,2
2018020685_82,Minor,2
2018020685_95,Minor,2
2018020685_307,Minor,2
2018020685_312,Misconduct,10
2018020685_313,Misconduct,10
2018020686_90,Minor,2
2018020686_143,Minor,2
2018020686_158,Minor,2
2018020686_173,Minor,2
2018020686_274,Minor,2
2018020683_75,Minor,2
2018020683_110,Minor,2
2018020683_131,Minor,2
2018020683_222,Minor,2
2018020683_223,Minor,2
2018020683_224,Minor,2
2018020683_227,Minor,2
2018020683_275,Minor,2
2018020684_138,Minor,2
2018020684_141,Minor,2
2018020684_157,Minor,2
2018020684_209,Minor,2
2018020684_249,Minor,2
2018020684_271,Minor,2
2018020684_283,Minor,2
2018020685_82,Minor,2
2018020685_95,Minor,2
2018020685_307,Minor,2
2018020685_312,Misconduct,10
2018020685_313,Misconduct,10
2018020686_90,Minor,2
2018020686_143,Minor,2
2018020686_158,Minor,2
2018020686_173,Minor,2
2018020686_274,Minor,2
2018020687_63,Minor,2
2018020687_84,Minor,2
2018020687_116,Minor,2
2018020687_126,Minor,2
2018020687_157,Minor,2
2018020687_172,Minor,2
2018020687_173,Minor,2
2018020687_206,Minor,2
2018020687_244,Minor,2
2018020687_271,Minor,2
2018020687_272,Minor,2
2018020687_290,Minor,2
2018020688_11,Minor,2
2018020688_31,Minor,2
2018020688_50,Minor,2
2018020688_55,Minor,2
2018020688_134,Minor,2
2018020688_148,Minor,2
2018020688_152,Minor,2
2018020688_169,Minor,2
2018020688_174,Minor,2
2018020688_270,Minor,2
2018020689_27,Minor,2
2018020689_61,Minor,2
2018020689_69,Minor,2
2018020689_261,Minor,4
2018020689_262,Minor,2
2018020689_264,Minor,2
2018020689_276,Minor,2
2018020690_128,Minor,2
2018020690_146,Minor,2
2018020690_185,Minor,2
2018020690_228,Minor,2
2018020691_35,Minor,2
2018020691_40,Minor,2
2018020691_59,Minor,2
2018020691_184,Minor,2
2018020691_186,Minor,2
2018020691_187,Minor,2
2018020691_245,Minor,2
2018020691_263,Minor,2
2018020691_299,Minor,2
2018020692_16,Minor,2
2018020692_109,Minor,2
2018020692_154,Minor,2
2018020692_160,Minor,2
2018020692_352,Minor,2
2018020693_9,Bench Minor,2
2018020693_16,Minor,2
2018020693_49,Minor,2
2018020693_100,Minor,2
2018020693_139,Minor,2
2018020693_220,Minor,2
2018020693_261,Minor,2
2018020694_87,Minor,2
2018020694_102,Minor,2
2018020694_137,Minor,2
2018020694_147,Minor,4
2018020694_176,Minor,2
2018020695_153,Minor,2
2018020695_158,Minor,2
2018020695_262,Minor,2
2018020697_110,Minor,2
2018020697_165,Minor,2
2018020697_264,Minor,2
2018020697_280,Minor,2
2018020696_134,Bench Minor,2
2018020696_213,Minor,2
2018020696_236,Minor,2
2018020696_343,Minor,2
2018020696_344,Minor,2
2018020698_17,Minor,2
2018020698_72,Minor,2
2018020698_137,Major,5
2018020698_138,Major,5
2018020698_153,Minor,2
2018020698_199,Bench Minor,2
2018020698_214,Minor,2
2018020698_233,Minor,2
2018020698_259,Minor,2
2018020687_63,Minor,2
2018020687_84,Minor,2
2018020687_116,Minor,2
2018020687_126,Minor,2
2018020687_157,Minor,2
2018020687_172,Minor,2
2018020687_173,Minor,2
2018020687_206,Minor,2
2018020687_244,Minor,2
2018020687_271,Minor,2
2018020687_272,Minor,2
2018020687_290,Minor,2
2018020688_11,Minor,2
2018020688_31,Minor,2
2018020688_50,Minor,2
2018020688_55,Minor,2
2018020688_134,Minor,2
2018020688_148,Minor,2
2018020688_152,Minor,2
2018020688_169,Minor,2
2018020688_174,Minor,2
2018020688_270,Minor,2
2018020689_27,Minor,2
2018020689_61,Minor,2
2018020689_69,Minor,2
2018020689_261,Minor,4
2018020689_262,Minor,2
2018020689_264,Minor,2
2018020689_276,Minor,2
2018020690_128,Minor,2
2018020690_146,Minor,2
2018020690_185,Minor,2
2018020690_228,Minor,2
2018020691_35,Minor,2
2018020691_40,Minor,2
2018020691_59,Minor,2
2018020691_184,Minor,2
2018020691_186,Minor,2
2018020691_187,Minor,2
2018020691_245,Minor,2
2018020691_263,Minor,2
2018020691_299,Minor,2
2018020692_16,Minor,2
2018020692_109,Minor,2
2018020692_154,Minor,2
2018020692_160,Minor,2
2018020692_352,Minor,2
2018020693_9,Bench Minor,2
2018020693_16,Minor,2
2018020693_49,Minor,2
2018020693_100,Minor,2
2018020693_139,Minor,2
2018020693_220,Minor,2
2018020693_261,Minor,2
2018020694_87,Minor,2
2018020694_102,Minor,2
2018020694_137,Minor,2
2018020694_147,Minor,4
2018020694_176,Minor,2
2018020695_153,Minor,2
2018020695_158,Minor,2
2018020695_262,Minor,2
2018020697_110,Minor,2
2018020697_165,Minor,2
2018020697_264,Minor,2
2018020697_280,Minor,2
2018020696_134,Bench Minor,2
2018020696_213,Minor,2
2018020696_236,Minor,2
2018020696_343,Minor,2
2018020696_344,Minor,2
2018020698_17,Minor,2
2018020698_72,Minor,2
2018020698_137,Major,5
2018020698_138,Major,5
2018020698_153,Minor,2
2018020698_199,Bench Minor,2
2018020698_214,Minor,2
2018020698_233,Minor,2
2018020698_259,Minor,2
2018020699_20,Minor,2
2018020699_22,Minor,2
2018020699_41,Major,5
2018020699_42,Major,5
2018020699_43,Minor,2
2018020699_109,Bench Minor,2
2018020699_115,Minor,2
2018020699_135,Minor,2
2018020699_155,Minor,2
2018020699_172,Minor,4
2018020699_275,Minor,2
2018020701_26,Minor,2
2018020701_58,Minor,2
2018020701_88,Minor,2
2018020701_129,Minor,2
2018020701_154,Minor,2
2018020701_232,Minor,2
2018020701_233,Minor,2
2018020700_35,Minor,2
2018020700_66,Minor,2
2018020700_83,Minor,2
2018020700_85,Minor,2
2018020700_129,Minor,2
2018020700_136,Minor,2
2018020700_139,Minor,2
2018020700_142,Minor,2
2018020703_54,Minor,2
2018020703_62,Minor,2
2018020703_103,Major,5
2018020703_104,Major,5
2018020703_137,Bench Minor,2
2018020703_236,Minor,2
2018020703_338,Misconduct,10
2018020703_339,Misconduct,10
2018020703_341,Misconduct,10
2018020702_8,Minor,2
2018020702_50,Minor,2
2018020702_103,Minor,2
2018020702_190,Minor,2
2018020704_53,Minor,2
2018020704_149,Minor,2
2018020704_206,Minor,2
2018020704_233,Minor,2
2018020699_20,Minor,2
2018020699_22,Minor,2
2018020699_41,Major,5
2018020699_42,Major,5
2018020699_43,Minor,2
2018020699_109,Bench Minor,2
2018020699_115,Minor,2
2018020699_135,Minor,2
2018020699_155,Minor,2
2018020699_172,Minor,4
2018020699_275,Minor,2
2018020701_26,Minor,2
2018020701_58,Minor,2
2018020701_88,Minor,2
2018020701_129,Minor,2
2018020701_154,Minor,2
2018020701_232,Minor,2
2018020701_233,Minor,2
2018020700_35,Minor,2
2018020700_66,Minor,2
2018020700_83,Minor,2
2018020700_85,Minor,2
2018020700_129,Minor,2
2018020700_136,Minor,2
2018020700_139,Minor,2
2018020700_142,Minor,2
2018020703_54,Minor,2
2018020703_62,Minor,2
2018020703_103,Major,5
2018020703_104,Major,5
2018020703_137,Bench Minor,2
2018020703_236,Minor,2
2018020703_338,Misconduct,10
2018020703_339,Misconduct,10
2018020703_341,Misconduct,10
2018020702_8,Minor,2
2018020702_50,Minor,2
2018020702_103,Minor,2
2018020702_190,Minor,2
2018020704_53,Minor,2
2018020704_149,Minor,2
2018020704_206,Minor,2
2018020704_233,Minor,2
2018020706_40,Minor,2
2018020706_84,Minor,2
2018020706_159,Minor,2
2018020706_194,Minor,2
2018020706_218,Minor,2
2018020706_219,Minor,2
2018020707_17,Minor,2
2018020707_38,Minor,2
2018020707_96,Minor,2
2018020707_126,Minor,2
2018020707_146,Minor,2
2018020707_154,Minor,2
2018020707_286,Major,5
2018020707_287,Major,5
2018020707_288,Minor,2
2018020707_289,Minor,2
2018020707_290,Minor,2
2018020707_291,Minor,2
2018020708_39,Minor,2
2018020708_66,Minor,2
2018020708_73,Bench Minor,2
2018020708_95,Minor,2
2018020708_166,Minor,2
2018020708_194,Minor,2
2018020708_195,Minor,2
2018020708_245,Minor,2
2018020708_280,Minor,2
2018020708_310,Minor,2
2018020709_31,Minor,2
2018020709_138,Minor,2
2018020709_197,Minor,2
2018020709_198,Minor,2
2018020709_231,Minor,2
2018020709_238,Minor,2
2018020709_269,Minor,2
2018020705_50,Minor,2
2018020705_77,Minor,2
2018020705_78,Minor,2
2018020705_92,Major,5
2018020705_93,Major,5
2018020705_227,Minor,2
2018020705_242,Minor,2
2018020705_243,Minor,2
2018020705_343,Minor,2
2018020710_70,Minor,2
2018020710_214,Minor,2
2018020710_269,Minor,2
2018020710_295,Minor,2
2018020710_309,Minor,2
2018020706_40,Minor,2
2018020706_84,Minor,2
2018020706_159,Minor,2
2018020706_194,Minor,2
2018020706_218,Minor,2
2018020706_219,Minor,2
2018020707_17,Minor,2
2018020707_38,Minor,2
2018020707_96,Minor,2
2018020707_126,Minor,2
2018020707_146,Minor,2
2018020707_154,Minor,2
2018020707_286,Major,5
2018020707_287,Major,5
2018020707_288,Minor,2
2018020707_289,Minor,2
2018020707_290,Minor,2
2018020707_291,Minor,2
2018020708_39,Minor,2
2018020708_66,Minor,2
2018020708_73,Bench Minor,2
2018020708_95,Minor,2
2018020708_166,Minor,2
2018020708_194,Minor,2
2018020708_195,Minor,2
2018020708_245,Minor,2
2018020708_280,Minor,2
2018020708_310,Minor,2
2018020709_31,Minor,2
2018020709_138,Minor,2
2018020709_197,Minor,2
2018020709_198,Minor,2
2018020709_231,Minor,2
2018020709_238,Minor,2
2018020709_269,Minor,2
2018020705_50,Minor,2
2018020705_77,Minor,2
2018020705_78,Minor,2
2018020705_92,Major,5
2018020705_93,Major,5
2018020705_227,Minor,2
2018020705_242,Minor,2
2018020705_243,Minor,2
2018020705_343,Minor,2
2018020710_70,Minor,2
2018020710_214,Minor,2
2018020710_269,Minor,2
2018020710_295,Minor,2
2018020710_309,Minor,2
2018020711_103,Minor,2
2018020711_111,Minor,2
2018020711_140,Minor,2
2018020711_253,Minor,2
2018020711_255,Minor,2
2018020711_262,Minor,2
2018020712_85,Minor,2
2018020712_115,Minor,2
2018020712_145,Minor,2
2018020712_154,Minor,2
2018020712_252,Minor,2
2018020712_303,Minor,2
2018020712_304,Minor,2
2018020712_324,Minor,2
2018020713_106,Minor,2
2018020713_123,Minor,2
2018020713_124,Minor,2
2018020713_164,Minor,2
2018020713_175,Minor,2
2018020714_69,Minor,2
2018020714_70,Minor,2
2018020714_71,Minor,2
2018020714_78,Minor,2
2018020714_125,Minor,2
2018020714_159,Minor,2
2018020714_162,Minor,2
2018020714_172,Minor,2
2018020714_324,Bench Minor,2
2018020715_160,Minor,2
2018020715_214,Minor,2
2018020716_113,Minor,2
2018020716_131,Minor,2
2018020716_159,Minor,2
2018020716_186,Major,5
2018020716_187,Major,5
2018020716_195,Minor,2
2018020716_242,Minor,2
2018020716_255,Minor,2
2018020716_256,Game Misconduct,10
2018020716_284,Misconduct,10
2018020716_285,Misconduct,10
2018020716_306,Minor,2
2018020717_114,Minor,2
2018020717_176,Minor,2
2018020717_284,Minor,2
2018020718_10,Minor,2
2018020718_62,Minor,2
2018020718_114,Minor,2
2018020718_149,Minor,2
2018020718_167,Minor,2
2018020718_221,Minor,2
2018020718_227,Minor,2
2018020718_300,Minor,2
2018020719_178,Minor,2
2018020719_179,Minor,2
2018020719_189,Minor,2
2018020719_190,Minor,2
2018020719_202,Minor,2
2018020719_250,Minor,2
2018020719_270,Minor,2
2018020719_272,Minor,2
2018020719_304,Minor,2
2018020719_315,Bench Minor,2
2018020719_319,Minor,2
2018020720_93,Minor,2
2018020720_193,Minor,2
2018020720_213,Minor,2
2018020720_264,Minor,2
2018020711_103,Minor,2
2018020711_111,Minor,2
2018020711_140,Minor,2
2018020711_253,Minor,2
2018020711_255,Minor,2
2018020711_262,Minor,2
2018020712_85,Minor,2
2018020712_115,Minor,2
2018020712_145,Minor,2
2018020712_154,Minor,2
2018020712_252,Minor,2
2018020712_303,Minor,2
2018020712_304,Minor,2
2018020712_324,Minor,2
2018020713_106,Minor,2
2018020713_123,Minor,2
2018020713_124,Minor,2
2018020713_164,Minor,2
2018020713_175,Minor,2
2018020714_69,Minor,2
2018020714_70,Minor,2
2018020714_71,Minor,2
2018020714_78,Minor,2
2018020714_125,Minor,2
2018020714_159,Minor,2
2018020714_162,Minor,2
2018020714_172,Minor,2
2018020714_324,Bench Minor,2
2018020715_160,Minor,2
2018020715_214,Minor,2
2018020716_113,Minor,2
2018020716_131,Minor,2
2018020716_159,Minor,2
2018020716_186,Major,5
2018020716_187,Major,5
2018020716_195,Minor,2
2018020716_242,Minor,2
2018020716_255,Minor,2
2018020716_256,Game Misconduct,10
2018020716_284,Misconduct,10
2018020716_285,Misconduct,10
2018020716_306,Minor,2
2018020717_114,Minor,2
2018020717_176,Minor,2
2018020717_284,Minor,2
2018020718_10,Minor,2
2018020718_62,Minor,2
2018020718_114,Minor,2
2018020718_149,Minor,2
2018020718_167,Minor,2
2018020718_221,Minor,2
2018020718_227,Minor,2
2018020718_300,Minor,2
2018020719_178,Minor,2
2018020719_179,Minor,2
2018020719_189,Minor,2
2018020719_190,Minor,2
2018020719_202,Minor,2
2018020719_250,Minor,2
2018020719_270,Minor,2
2018020719_272,Minor,2
2018020719_304,Minor,2
2018020719_315,Bench Minor,2
2018020719_319,Minor,2
2018020720_93,Minor,2
2018020720_193,Minor,2
2018020720_213,Minor,2
2018020720_264,Minor,2
2018020721_85,Minor,2
2018020721_104,Minor,2
2018020721_144,Minor,2
2018020721_223,Minor,2
2018020721_313,Minor,2
2018020721_320,Minor,2
2018020722_15,Minor,2
2018020722_24,Minor,2
2018020722_140,Minor,2
2018020722_213,Game Misconduct,10
2018020722_214,Major,5
2018020722_249,Bench Minor,2
2018020722_297,Minor,2
2018020722_328,Minor,2
2018020723_64,Minor,2
2018020723_112,Minor,2
2018020723_164,Minor,2
2018020723_213,Minor,2
2018020723_259,Minor,2
2018020723_297,Minor,2
2018020724_34,Minor,2
2018020724_60,Minor,2
2018020724_81,Minor,2
2018020724_83,Minor,2
2018020724_84,Minor,2
2018020724_123,Minor,2
2018020724_160,Minor,2
2018020724_171,Minor,2
2018020724_233,Minor,2
2018020725_22,Minor,2
2018020725_71,Minor,2
2018020725_151,Bench Minor,2
2018020725_254,Minor,2
2018020725_256,Minor,2
2018020725_303,Minor,2
2018020725_319,Minor,2
2018020721_85,Minor,2
2018020721_104,Minor,2
2018020721_144,Minor,2
2018020721_223,Minor,2
2018020721_313,Minor,2
2018020721_320,Minor,2
2018020722_15,Minor,2
2018020722_24,Minor,2
2018020722_140,Minor,2
2018020722_213,Game Misconduct,10
2018020722_214,Major,5
2018020722_249,Bench Minor,2
2018020722_297,Minor,2
2018020722_328,Minor,2
2018020723_64,Minor,2
2018020723_112,Minor,2
2018020723_164,Minor,2
2018020723_213,Minor,2
2018020723_259,Minor,2
2018020723_297,Minor,2
2018020724_34,Minor,2
2018020724_60,Minor,2
2018020724_81,Minor,2
2018020724_83,Minor,2
2018020724_84,Minor,2
2018020724_123,Minor,2
2018020724_160,Minor,2
2018020724_171,Minor,2
