game_id,player_id,team_id,timeOnIce,assists,goals,pim,shots,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,evenStrengthSavePercentage
2018020575,8471774,30,1978,0,0,2,9,8,2,1,5,1,5,3,,88.8888888888889,66.6666666666667,100.0
2018020575,8471227,30,1432,0,0,0,10,7,1,0,6,0,8,2,L,70.0,50.0,75.0
2018020575,8480420,16,3600,0,0,0,48,46,9,1,36,1,38,9,W,95.8333333333333,100.0,94.7368421052632
2018020576,8474593,23,3600,0,0,0,32,30,2,0,28,0,28,4,W,93.75,50.0,100.0
2018020576,8475156,22,1198,0,0,0,6,2,0,0,2,0,6,0,L,33.3333333333333,,33.3333333333333
2018020576,8475660,22,2235,0,0,0,14,14,1,0,13,0,13,1,,100.0,100.0,100.0
2018020577,8475831,21,3488,0,0,0,43,41,7,1,33,1,35,7,L,95.3488372093023,100.0,94.2857142857143
2018020577,8470594,54,3583,0,0,0,32,31,5,1,25,1,25,6,W,96.875,83.3333333333333,100.0
2018020578,8475311,53,3487,0,0,0,26,24,4,0,20,0,22,4,L,92.3076923076923,100.0,90.9090909090909
2018020578,8471734,26,3592,0,0,0,27,26,3,0,23,0,23,4,W,96.2962962962963,75.0,100.0
2018020579,8473434,24,2355,0,0,0,22,20,4,1,15,1,17,4,L,90.9090909090909,100.0,88.2352941176471
2018020579,8476434,24,1200,0,0,0,16,15,1,2,12,2,13,1,,93.75,100.0,92.3076923076923
2018020579,8474889,28,3600,0,0,0,27,25,5,1,19,1,20,6,W,92.5925925925926,83.3333333333333,95.0
2018020580,8474550,8,3599,0,0,0,26,23,4,1,18,1,20,5,W,88.4615384615385,80.0,90.0
2018020580,8466141,13,3465,0,0,0,27,23,2,0,21,0,24,3,L,85.1851851851852,66.6666666666667,87.5
2018020581,8470093,9,3502,0,0,0,38,33,0,0,33,0,38,0,L,86.8421052631579,,86.8421052631579
2018020581,8471306,2,1571,0,0,0,17,14,1,1,12,1,14,2,,82.3529411764706,50.0,85.7142857142857
2018020581,8475215,2,2029,0,0,0,10,10,0,0,10,0,10,0,W,100.0,,100.0
2018020582,8476343,10,3600,0,0,0,29,27,2,1,24,1,26,2,W,93.1034482758621,100.0,92.3076923076923
2018020582,8475683,29,3554,0,0,0,29,25,1,1,23,1,26,2,L,86.2068965517241,50.0,88.4615384615385
2018020580,8474550,8,3599,0,0,0,26,23,4,1,18,1,20,5,W,88.4615384615385,80.0,90.0
2018020580,8466141,13,3465,0,0,0,27,23,2,0,21,0,24,3,L,85.1851851851852,66.6666666666667,87.5
2018020581,8470093,9,3502,0,0,0,38,33,0,0,33,0,38,0,L,86.8421052631579,,86.8421052631579
2018020581,8471306,2,1571,0,0,0,17,14,1,1,12,1,14,2,,82.3529411764706,50.0,85.7142857142857
2018020581,8475215,2,2029,0,0,0,10,10,0,0,10,0,10,0,W,100.0,,100.0
2018020582,8476343,10,3600,0,0,0,29,27,2,1,24,1,26,2,W,93.1034482758621,100.0,92.3076923076923
2018020582,8475683,29,3554,0,0,0,29,25,1,1,23,1,26,2,L,86.2068965517241,50.0,88.4615384615385
2018020583,8470147,12,3499,0,0,0,29,28,7,2,19,3,19,7,L,96.551724137931,100.0,100.0
2018020583,8478406,1,3600,0,0,0,37,37,5,2,30,2,30,5,W,100.0,100.0,100.0
2018020586,8476876,54,3600,0,0,0,31,30,0,0,30,0,31,0,W,96.7741935483871,,96.7741935483871
2018020586,8471734,26,3592,0,0,0,31,28,1,1,26,1,29,1,L,90.3225806451613,100.0,89.6551724137931
2018020585,8474889,28,3600,0,0,0,26,22,0,1,21,1,25,0,W,84.6153846153846,,84.0
2018020585,8475660,22,3600,0,0,0,40,33,3,0,30,1,36,3,L,82.5,100.0,83.3333333333333
2018020584,8471227,30,3600,0,0,0,27,26,1,0,25,0,25,2,W,96.2962962962963,50.0,100.0
2018020584,8476945,52,3546,0,0,0,24,22,0,1,21,1,23,0,L,91.6666666666667,,91.304347826087
2018020587,8471695,6,3824,0,0,0,28,26,2,0,24,1,25,2,W,92.8571428571429,100.0,96.0
2018020587,8475622,7,3822,0,0,0,42,39,6,2,31,2,33,7,L,92.8571428571429,85.7142857142857,93.9393939393939
2018020588,8475215,2,3600,0,0,0,36,36,5,0,31,0,31,5,W,100.0,100.0,100.0
2018020588,8476343,10,3599,0,0,0,28,24,1,1,22,1,25,2,L,85.7142857142857,50.0,88.0
2018020589,8477831,15,3600,0,0,0,33,31,0,0,31,0,33,0,W,93.9393939393939,,93.9393939393939
2018020589,8477405,9,3530,0,0,0,24,21,0,0,21,0,24,0,L,87.5,,87.5
2018020590,8474550,8,3547,0,0,0,32,26,2,1,23,1,28,3,L,81.25,66.6666666666667,82.1428571428571
2018020590,8476883,14,3600,0,0,0,38,33,7,1,25,1,29,8,W,86.8421052631579,87.5,86.2068965517241
2018020591,8479394,4,3544,0,0,0,36,34,2,2,30,2,31,3,L,94.4444444444444,66.6666666666667,96.7741935483871
2018020591,8473503,13,3600,0,0,0,35,34,4,0,30,0,31,4,W,97.1428571428571,100.0,96.7741935483871
2018020592,8476899,5,3600,0,0,0,31,30,5,0,25,0,26,5,W,96.7741935483871,100.0,96.1538461538462
2018020592,8474596,19,1765,0,0,0,17,13,1,2,10,2,11,4,L,76.4705882352941,25.0,90.9090909090909
2018020592,8476412,19,1835,0,0,0,13,11,1,0,10,0,11,2,,84.6153846153846,50.0,90.9090909090909
2018020593,8468685,3,3600,0,0,0,37,34,8,0,26,0,27,10,W,91.8918918918919,80.0,96.2962962962963
2018020593,8471469,18,3451,0,0,0,22,18,0,1,17,1,20,1,L,81.8181818181818,0.0,85.0
2018020594,8473541,17,3598,0,0,0,42,37,4,2,31,2,35,5,L,88.0952380952381,80.0,88.5714285714286
2018020594,8471750,25,3593,0,0,0,34,33,6,0,27,0,27,7,W,97.0588235294118,85.7142857142857,100.0
2018020595,8480420,16,3641,0,0,0,32,30,5,0,25,0,26,6,W,93.75,83.3333333333333,96.1538461538462
2018020595,8473575,21,3635,0,0,0,37,34,8,0,26,0,27,10,L,91.8918918918919,80.0,96.2962962962963
2018020597,8478499,53,3624,0,0,0,41,37,10,0,27,0,30,11,W,90.2439024390244,90.9090909090909,90.0
2018020597,8476434,24,3616,0,0,0,30,25,2,2,21,2,25,3,L,83.3333333333333,66.6666666666667,84.0
2018020596,8474593,23,3754,0,0,0,33,31,6,2,23,4,23,6,W,93.9393939393939,100.0,100.0
2018020596,8479496,20,3786,0,0,0,27,24,4,1,19,1,21,5,L,88.8888888888889,80.0,90.4761904761905
2018020583,8470147,12,3499,0,0,0,29,28,7,2,19,3,19,7,L,96.551724137931,100.0,100.0
2018020583,8478406,1,3600,0,0,0,37,37,5,2,30,2,30,5,W,100.0,100.0,100.0
2018020586,8476876,54,3600,0,0,0,31,30,0,0,30,0,31,0,W,96.7741935483871,,96.7741935483871
2018020586,8471734,26,3592,0,0,0,31,28,1,1,26,1,29,1,L,90.3225806451613,100.0,89.6551724137931
2018020585,8474889,28,3600,0,0,0,26,22,0,1,21,1,25,0,W,84.6153846153846,,84.0
2018020585,8475660,22,3600,0,0,0,40,33,3,0,30,1,36,3,L,82.5,100.0,83.3333333333333
2018020584,8471227,30,3600,0,0,0,27,26,1,0,25,0,25,2,W,96.2962962962963,50.0,100.0
2018020584,8476945,52,3546,0,0,0,24,22,0,1,21,1,23,0,L,91.6666666666667,,91.304347826087
2018020587,8471695,6,3824,0,0,0,28,26,2,0,24,1,25,2,W,92.8571428571429,100.0,96.0
2018020587,8475622,7,3822,0,0,0,42,39,6,2,31,2,33,7,L,92.8571428571429,85.7142857142857,93.9393939393939
2018020588,8475215,2,3600,0,0,0,36,36,5,0,31,0,31,5,W,100.0,100.0,100.0
2018020588,8476343,10,3599,0,0,0,28,24,1,1,22,1,25,2,L,85.7142857142857,50.0,88.0
2018020589,8477831,15,3600,0,0,0,33,31,0,0,31,0,33,0,W,93.9393939393939,,93.9393939393939
2018020589,8477405,9,3530,0,0,0,24,21,0,0,21,0,24,0,L,87.5,,87.5
2018020590,8474550,8,3547,0,0,0,32,26,2,1,23,1,28,3,L,81.25,66.6666666666667,82.1428571428571
2018020590,8476883,14,3600,0,0,0,38,33,7,1,25,1,29,8,W,86.8421052631579,87.5,86.2068965517241
2018020591,8479394,4,3544,0,0,0,36,34,2,2,30,2,31,3,L,94.4444444444444,66.6666666666667,96.7741935483871
2018020591,8473503,13,3600,0,0,0,35,34,4,0,30,0,31,4,W,97.1428571428571,100.0,96.7741935483871
2018020592,8476899,5,3600,0,0,0,31,30,5,0,25,0,26,5,W,96.7741935483871,100.0,96.1538461538462
2018020592,8474596,19,1765,0,0,0,17,13,1,2,10,2,11,4,L,76.4705882352941,25.0,90.9090909090909
2018020592,8476412,19,1835,0,0,0,13,11,1,0,10,0,11,2,,84.6153846153846,50.0,90.9090909090909
2018020593,8468685,3,3600,0,0,0,37,34,8,0,26,0,27,10,W,91.8918918918919,80.0,96.2962962962963
2018020593,8471469,18,3451,0,0,0,22,18,0,1,17,1,20,1,L,81.8181818181818,0.0,85.0
2018020594,8473541,17,3598,0,0,0,42,37,4,2,31,2,35,5,L,88.0952380952381,80.0,88.5714285714286
2018020594,8471750,25,3593,0,0,0,34,33,6,0,27,0,27,7,W,97.0588235294118,85.7142857142857,100.0
2018020595,8480420,16,3641,0,0,0,32,30,5,0,25,0,26,6,W,93.75,83.3333333333333,96.1538461538462
2018020595,8473575,21,3635,0,0,0,37,34,8,0,26,0,27,10,L,91.8918918918919,80.0,96.2962962962963
2018020597,8478499,53,3624,0,0,0,41,37,10,0,27,0,30,11,W,90.2439024390244,90.9090909090909,90.0
2018020597,8476434,24,3616,0,0,0,30,25,2,2,21,2,25,3,L,83.3333333333333,66.6666666666667,84.0
2018020596,8474593,23,3754,0,0,0,33,31,6,2,23,4,23,6,W,93.9393939393939,100.0,100.0
2018020596,8479496,20,3786,0,0,0,27,24,4,1,19,1,21,5,L,88.8888888888889,80.0,90.4761904761905
2018020598,8470594,54,3600,0,0,0,30,29,7,2,20,2,20,8,W,96.6666666666667,87.5,100.0
2018020598,8475311,53,3595,0,0,2,37,32,4,4,24,5,28,4,L,86.4864864864865,100.0,85.7142857142857
2018020598,8470594,54,3600,0,0,0,30,29,7,2,20,2,20,8,W,96.6666666666667,87.5,100.0
2018020598,8475311,53,3595,0,0,2,37,32,4,4,24,5,28,4,L,86.4864864864865,100.0,85.7142857142857
2018020599,8471469,18,3600,0,0,0,25,22,2,0,20,0,23,2,W,88.0,100.0,86.9565217391304
2018020599,8474651,15,3600,1,0,0,34,28,2,0,26,0,31,3,L,82.3529411764706,66.6666666666667,83.8709677419355
2018020600,8475195,23,3600,0,0,0,23,19,3,2,14,2,16,5,L,82.6086956521739,60.0,87.5
2018020600,8478406,1,3600,0,0,0,25,25,3,0,22,0,22,3,W,100.0,100.0,100.0
2018020603,8479193,5,3600,0,0,0,33,31,1,0,30,0,31,2,W,93.9393939393939,50.0,96.7741935483871
2018020603,8471227,30,3481,0,0,0,32,29,2,0,27,0,29,3,L,90.625,66.6666666666667,93.1034482758621
2018020601,8475215,2,3593,1,0,0,40,39,4,0,35,0,35,5,W,97.5,80.0,100.0
2018020601,8475622,7,3525,0,0,0,32,30,7,0,23,0,25,7,L,93.75,100.0,92.0
2018020602,8473607,4,2175,0,0,0,23,23,5,0,18,0,18,5,,100.0,100.0,100.0
2018020602,8479394,4,1339,0,0,0,10,7,0,1,6,1,9,0,L,70.0,,66.6666666666667
2018020602,8470147,12,3600,0,0,0,23,22,3,0,19,0,20,3,W,95.6521739130435,100.0,95.0
2018020605,8468685,3,3600,0,0,0,40,39,9,1,29,1,30,9,W,97.5,100.0,96.6666666666667
2018020605,8474596,19,3411,0,0,0,23,21,7,0,14,0,15,8,L,91.304347826087,87.5,93.3333333333333
2018020604,8477405,9,3557,0,0,0,36,32,3,1,28,1,32,3,L,88.8888888888889,100.0,87.5
2018020604,8475683,29,3600,0,0,0,25,22,5,0,17,0,20,5,W,88.0,100.0,85.0
2018020606,8466141,13,1200,0,0,0,8,5,0,0,5,0,8,0,,62.5,,62.5
2018020606,8473503,13,2700,0,0,0,12,12,2,0,10,0,10,2,W,100.0,100.0,100.0
2018020606,8470657,17,3900,0,0,0,27,24,3,1,20,2,22,3,L,88.8888888888889,100.0,90.9090909090909
2018020611,8476883,14,3629,0,0,0,36,35,0,1,34,1,35,0,W,97.2222222222222,,97.1428571428571
2018020611,8476434,24,3635,0,0,0,35,33,6,1,26,1,28,6,L,94.2857142857143,100.0,92.8571428571429
2018020607,8471734,26,3653,1,0,0,24,22,2,0,20,0,22,2,W,91.6666666666667,100.0,90.9090909090909
2018020607,8473575,21,3643,0,0,0,18,15,0,0,15,0,17,1,L,83.3333333333333,0.0,88.2352941176471
2018020608,8474550,8,3614,0,0,0,47,45,6,2,37,2,38,7,W,95.7446808510638,85.7142857142857,97.3684210526316
2018020608,8471750,25,3614,0,0,0,38,35,2,2,31,2,34,2,L,92.1052631578947,100.0,91.1764705882353
2018020609,8477180,28,3600,0,0,0,27,19,5,1,13,1,20,6,L,70.3703703703704,83.3333333333333,65.0
2018020609,8479496,20,3600,0,0,0,33,28,2,3,23,3,26,4,W,84.8484848484848,50.0,88.4615384615385
2018020610,8476945,52,3593,0,0,0,24,21,0,0,21,0,23,1,W,87.5,0.0,91.304347826087
2018020610,8475156,22,3489,0,0,0,36,32,2,0,30,0,34,2,L,88.8888888888889,100.0,88.2352941176471
2018020599,8471469,18,3600,0,0,0,25,22,2,0,20,0,23,2,W,88.0,100.0,86.9565217391304
2018020599,8474651,15,3600,1,0,0,34,28,2,0,26,0,31,3,L,82.3529411764706,66.6666666666667,83.8709677419355
2018020600,8475195,23,3600,0,0,0,23,19,3,2,14,2,16,5,L,82.6086956521739,60.0,87.5
2018020600,8478406,1,3600,0,0,0,25,25,3,0,22,0,22,3,W,100.0,100.0,100.0
2018020603,8479193,5,3600,0,0,0,33,31,1,0,30,0,31,2,W,93.9393939393939,50.0,96.7741935483871
2018020603,8471227,30,3481,0,0,0,32,29,2,0,27,0,29,3,L,90.625,66.6666666666667,93.1034482758621
2018020601,8475215,2,3593,1,0,0,40,39,4,0,35,0,35,5,W,97.5,80.0,100.0
2018020601,8475622,7,3525,0,0,0,32,30,7,0,23,0,25,7,L,93.75,100.0,92.0
2018020602,8473607,4,2175,0,0,0,23,23,5,0,18,0,18,5,,100.0,100.0,100.0
2018020602,8479394,4,1339,0,0,0,10,7,0,1,6,1,9,0,L,70.0,,66.6666666666667
2018020602,8470147,12,3600,0,0,0,23,22,3,0,19,0,20,3,W,95.6521739130435,100.0,95.0
2018020605,8468685,3,3600,0,0,0,40,39,9,1,29,1,30,9,W,97.5,100.0,96.6666666666667
2018020605,8474596,19,3411,0,0,0,23,21,7,0,14,0,15,8,L,91.304347826087,87.5,93.3333333333333
2018020604,8477405,9,3557,0,0,0,36,32,3,1,28,1,32,3,L,88.8888888888889,100.0,87.5
2018020604,8475683,29,3600,0,0,0,25,22,5,0,17,0,20,5,W,88.0,100.0,85.0
2018020606,8466141,13,1200,0,0,0,8,5,0,0,5,0,8,0,,62.5,,62.5
2018020606,8473503,13,2700,0,0,0,12,12,2,0,10,0,10,2,W,100.0,100.0,100.0
2018020606,8470657,17,3900,0,0,0,27,24,3,1,20,2,22,3,L,88.8888888888889,100.0,90.9090909090909
2018020611,8476883,14,3629,0,0,0,36,35,0,1,34,1,35,0,W,97.2222222222222,,97.1428571428571
2018020611,8476434,24,3635,0,0,0,35,33,6,1,26,1,28,6,L,94.2857142857143,100.0,92.8571428571429
2018020607,8471734,26,3653,1,0,0,24,22,2,0,20,0,22,2,W,91.6666666666667,100.0,90.9090909090909
2018020607,8473575,21,3643,0,0,0,18,15,0,0,15,0,17,1,L,83.3333333333333,0.0,88.2352941176471
2018020608,8474550,8,3614,0,0,0,47,45,6,2,37,2,38,7,W,95.7446808510638,85.7142857142857,97.3684210526316
2018020608,8471750,25,3614,0,0,0,38,35,2,2,31,2,34,2,L,92.1052631578947,100.0,91.1764705882353
2018020609,8477180,28,3600,0,0,0,27,19,5,1,13,1,20,6,L,70.3703703703704,83.3333333333333,65.0
2018020609,8479496,20,3600,0,0,0,33,28,2,3,23,3,26,4,W,84.8484848484848,50.0,88.4615384615385
2018020610,8476945,52,3593,0,0,0,24,21,0,0,21,0,23,1,W,87.5,0.0,91.304347826087
2018020610,8475156,22,3489,0,0,0,36,32,2,0,30,0,34,2,L,88.8888888888889,100.0,88.2352941176471
2018020612,8471695,6,3582,0,0,0,38,36,6,0,30,0,32,6,W,94.7368421052632,100.0,93.75
2018020612,8470320,16,3534,0,0,0,35,32,4,1,27,1,28,6,L,91.4285714285714,66.6666666666667,96.4285714285714
2018020613,8473607,4,3563,0,0,0,30,26,4,0,22,0,26,4,L,86.6666666666667,100.0,84.6153846153846
2018020613,8477424,18,3600,0,0,0,32,32,1,0,31,0,31,1,W,100.0,100.0,100.0
2018020614,8475789,26,3575,0,0,0,47,46,7,2,37,2,38,7,L,97.8723404255319,100.0,97.3684210526316
2018020614,8470594,54,3600,0,0,0,17,17,2,0,15,0,15,2,W,100.0,100.0,100.0
2018020612,8471695,6,3582,0,0,0,38,36,6,0,30,0,32,6,W,94.7368421052632,100.0,93.75
2018020612,8470320,16,3534,0,0,0,35,32,4,1,27,1,28,6,L,91.4285714285714,66.6666666666667,96.4285714285714
2018020613,8473607,4,3563,0,0,0,30,26,4,0,22,0,26,4,L,86.6666666666667,100.0,84.6153846153846
2018020613,8477424,18,3600,0,0,0,32,32,1,0,31,0,31,1,W,100.0,100.0,100.0
2018020614,8475789,26,3575,0,0,0,47,46,7,2,37,2,38,7,L,97.8723404255319,100.0,97.3684210526316
2018020614,8470594,54,3600,0,0,0,17,17,2,0,15,0,15,2,W,100.0,100.0,100.0
2018020615,8474593,23,3698,0,0,0,33,30,2,5,23,5,25,3,W,90.9090909090909,66.6666666666667,92.0
2018020615,8477405,9,3670,0,0,0,45,41,5,0,36,0,38,7,L,91.1111111111111,71.4285714285714,94.7368421052632
2018020616,8469608,20,3600,0,0,0,32,29,0,1,28,1,31,0,W,90.625,,90.3225806451613
2018020616,8470657,17,3546,0,0,0,34,30,3,0,27,0,29,5,L,88.2352941176471,60.0,93.1034482758621
2018020617,8476899,5,3587,0,0,0,30,28,3,1,24,1,26,3,W,93.3333333333333,100.0,92.3076923076923
2018020617,8468685,3,2680,0,0,0,18,12,1,0,11,0,16,2,L,66.6666666666667,50.0,68.75
2018020617,8480382,3,920,0,0,0,7,6,0,0,6,0,7,0,,85.7142857142857,,85.7142857142857
2018020618,8478406,1,3482,0,0,0,40,35,5,2,28,2,32,6,L,87.5,83.3333333333333,87.5
2018020618,8471750,25,3600,0,0,0,34,30,8,0,22,0,25,9,W,88.2352941176471,88.8888888888889,88.0
2018020619,8474889,28,3600,0,0,0,35,31,4,1,26,1,29,5,W,88.5714285714286,80.0,89.6551724137931
2018020619,8475831,21,1559,0,0,0,14,10,3,0,7,0,9,5,,71.4285714285714,60.0,77.7777777777778
2018020619,8480925,21,1916,0,0,0,13,12,0,1,11,1,12,0,L,92.3076923076923,,91.6666666666667
2018020620,8475156,22,3587,0,0,0,30,29,0,0,29,0,30,0,W,96.6666666666667,,96.6666666666667
2018020620,8478499,53,3497,0,0,0,23,21,4,0,17,0,19,4,L,91.304347826087,100.0,89.4736842105263
2018020615,8474593,23,3698,0,0,0,33,30,2,5,23,5,25,3,W,90.9090909090909,66.6666666666667,92.0
2018020615,8477405,9,3670,0,0,0,45,41,5,0,36,0,38,7,L,91.1111111111111,71.4285714285714,94.7368421052632
2018020616,8469608,20,3600,0,0,0,32,29,0,1,28,1,31,0,W,90.625,,90.3225806451613
2018020616,8470657,17,3546,0,0,0,34,30,3,0,27,0,29,5,L,88.2352941176471,60.0,93.1034482758621
2018020617,8476899,5,3587,0,0,0,30,28,3,1,24,1,26,3,W,93.3333333333333,100.0,92.3076923076923
2018020617,8468685,3,2680,0,0,0,18,12,1,0,11,0,16,2,L,66.6666666666667,50.0,68.75
2018020617,8480382,3,920,0,0,0,7,6,0,0,6,0,7,0,,85.7142857142857,,85.7142857142857
2018020618,8478406,1,3482,0,0,0,40,35,5,2,28,2,32,6,L,87.5,83.3333333333333,87.5
2018020618,8471750,25,3600,0,0,0,34,30,8,0,22,0,25,9,W,88.2352941176471,88.8888888888889,88.0
2018020619,8474889,28,3600,0,0,0,35,31,4,1,26,1,29,5,W,88.5714285714286,80.0,89.6551724137931
2018020619,8475831,21,1559,0,0,0,14,10,3,0,7,0,9,5,,71.4285714285714,60.0,77.7777777777778
2018020619,8480925,21,1916,0,0,0,13,12,0,1,11,1,12,0,L,92.3076923076923,,91.6666666666667
2018020620,8475156,22,3587,0,0,0,30,29,0,0,29,0,30,0,W,96.6666666666667,,96.6666666666667
2018020620,8478499,53,3497,0,0,0,23,21,4,0,17,0,19,4,L,91.304347826087,100.0,89.4736842105263
2018020621,8471227,30,3600,0,0,0,41,38,9,1,28,1,31,9,W,92.6829268292683,100.0,90.3225806451613
2018020621,8474636,10,3423,0,0,0,34,30,3,0,27,0,31,3,L,88.2352941176471,100.0,87.0967741935484
2018020622,8469608,20,3587,0,0,0,26,21,2,4,15,4,18,4,L,80.7692307692308,50.0,83.3333333333333
2018020622,8470860,6,3600,1,0,0,37,33,4,2,27,3,30,4,W,89.1891891891892,100.0,90.0
2018020623,8466141,13,3442,0,0,0,33,29,5,0,24,0,28,5,L,87.8787878787879,100.0,85.7142857142857
2018020623,8476999,7,3600,0,0,0,38,35,7,0,28,0,30,8,W,92.1052631578947,87.5,93.3333333333333
2018020625,8475852,12,3600,0,0,0,37,34,4,1,29,1,30,6,W,91.8918918918919,66.6666666666667,96.6666666666667
2018020625,8473607,4,3445,0,0,0,28,23,1,1,21,1,24,3,L,82.1428571428571,33.3333333333333,87.5
2018020624,8480420,16,3692,0,0,0,50,47,3,1,43,1,45,4,L,94.0,75.0,95.5555555555556
2018020624,8475215,2,3708,0,0,0,21,19,1,0,18,0,19,2,W,90.4761904761905,50.0,94.7368421052632
2018020626,8474593,23,3435,0,0,0,27,25,1,0,24,0,26,1,L,92.5925925925926,100.0,92.3076923076923
2018020626,8471679,8,3563,0,0,0,33,33,12,0,21,0,21,12,W,100.0,100.0,100.0
2018020627,8474651,15,3600,0,0,0,42,37,3,2,32,2,36,4,L,88.0952380952381,75.0,88.8888888888889
2018020627,8474596,19,3597,0,0,0,25,23,3,5,15,5,17,3,W,92.0,100.0,88.2352941176471
2018020628,8476883,14,3600,0,0,0,30,28,5,1,22,1,23,6,W,93.3333333333333,83.3333333333333,95.6521739130435
2018020628,8471734,26,3597,0,0,0,33,27,5,1,21,1,24,8,L,81.8181818181818,62.5,87.5
2018020621,8471227,30,3600,0,0,0,41,38,9,1,28,1,31,9,W,92.6829268292683,100.0,90.3225806451613
2018020621,8474636,10,3423,0,0,0,34,30,3,0,27,0,31,3,L,88.2352941176471,100.0,87.0967741935484
2018020622,8469608,20,3587,0,0,0,26,21,2,4,15,4,18,4,L,80.7692307692308,50.0,83.3333333333333
2018020622,8470860,6,3600,1,0,0,37,33,4,2,27,3,30,4,W,89.1891891891892,100.0,90.0
2018020623,8466141,13,3442,0,0,0,33,29,5,0,24,0,28,5,L,87.8787878787879,100.0,85.7142857142857
2018020623,8476999,7,3600,0,0,0,38,35,7,0,28,0,30,8,W,92.1052631578947,87.5,93.3333333333333
2018020625,8475852,12,3600,0,0,0,37,34,4,1,29,1,30,6,W,91.8918918918919,66.6666666666667,96.6666666666667
2018020625,8473607,4,3445,0,0,0,28,23,1,1,21,1,24,3,L,82.1428571428571,33.3333333333333,87.5
2018020624,8480420,16,3692,0,0,0,50,47,3,1,43,1,45,4,L,94.0,75.0,95.5555555555556
2018020624,8475215,2,3708,0,0,0,21,19,1,0,18,0,19,2,W,90.4761904761905,50.0,94.7368421052632
2018020626,8474593,23,3435,0,0,0,27,25,1,0,24,0,26,1,L,92.5925925925926,100.0,92.3076923076923
2018020626,8471679,8,3563,0,0,0,33,33,12,0,21,0,21,12,W,100.0,100.0,100.0
2018020627,8474651,15,3600,0,0,0,42,37,3,2,32,2,36,4,L,88.0952380952381,75.0,88.8888888888889
2018020627,8474596,19,3597,0,0,0,25,23,3,5,15,5,17,3,W,92.0,100.0,88.2352941176471
2018020628,8476883,14,3600,0,0,0,30,28,5,1,22,1,23,6,W,93.3333333333333,83.3333333333333,95.6521739130435
2018020628,8471734,26,3597,0,0,0,33,27,5,1,21,1,24,8,L,81.8181818181818,62.5,87.5
2018020629,8476945,52,3506,0,0,0,32,29,4,2,23,2,25,5,L,90.625,80.0,92.0
2018020629,8476899,5,3590,0,0,0,33,33,1,1,31,1,31,1,W,100.0,100.0,100.0
2018020630,8471469,18,3860,0,0,0,39,35,0,2,33,2,37,0,L,89.7435897435898,,89.1891891891892
2018020630,8470657,17,3873,0,0,0,30,27,3,1,23,1,26,3,W,90.0,100.0,88.4615384615385
2018020631,8476914,29,1826,0,0,0,14,14,0,0,14,0,14,0,,100.0,,100.0
2018020631,8475683,29,1681,0,0,0,16,13,1,0,12,0,15,1,L,81.25,100.0,80.0
2018020631,8470147,12,3596,0,0,0,24,22,1,1,20,1,22,1,W,91.6666666666667,100.0,90.9090909090909
2018020632,8477831,15,3817,0,0,0,29,27,5,1,21,1,22,6,L,93.1034482758621,83.3333333333333,95.4545454545455
2018020632,8471418,25,3817,0,0,0,37,36,8,1,27,1,28,8,W,97.2972972972973,100.0,96.4285714285714
2018020633,8480382,3,3600,0,0,0,47,41,15,2,24,2,27,18,L,87.2340425531915,83.3333333333333,88.8888888888889
2018020633,8475831,21,3591,0,0,0,25,24,2,0,22,0,23,2,W,96.0,100.0,95.6521739130435
2018020634,8478406,1,959,0,0,0,8,8,4,0,4,0,4,4,,100.0,100.0,100.0
2018020634,8476234,1,2941,0,0,0,17,15,2,0,13,0,15,2,W,88.2352941176471,100.0,86.6666666666667
2018020634,8475311,53,3900,0,0,0,35,33,1,3,29,3,31,1,L,94.2857142857143,100.0,93.5483870967742
2018020635,8470594,54,3556,0,0,0,27,25,2,0,23,0,24,3,W,92.5925925925926,66.6666666666667,95.8333333333333
2018020635,8476434,24,3513,0,0,0,42,39,5,2,32,2,35,5,L,92.8571428571429,100.0,91.4285714285714
2018020629,8476945,52,3506,0,0,0,32,29,4,2,23,2,25,5,L,90.625,80.0,92.0
2018020629,8476899,5,3590,0,0,0,33,33,1,1,31,1,31,1,W,100.0,100.0,100.0
2018020630,8471469,18,3860,0,0,0,39,35,0,2,33,2,37,0,L,89.7435897435898,,89.1891891891892
2018020630,8470657,17,3873,0,0,0,30,27,3,1,23,1,26,3,W,90.0,100.0,88.4615384615385
2018020631,8476914,29,1826,0,0,0,14,14,0,0,14,0,14,0,,100.0,,100.0
2018020631,8475683,29,1681,0,0,0,16,13,1,0,12,0,15,1,L,81.25,100.0,80.0
2018020631,8470147,12,3596,0,0,0,24,22,1,1,20,1,22,1,W,91.6666666666667,100.0,90.9090909090909
2018020632,8477831,15,3817,0,0,0,29,27,5,1,21,1,22,6,L,93.1034482758621,83.3333333333333,95.4545454545455
2018020632,8471418,25,3817,0,0,0,37,36,8,1,27,1,28,8,W,97.2972972972973,100.0,96.4285714285714
2018020633,8480382,3,3600,0,0,0,47,41,15,2,24,2,27,18,L,87.2340425531915,83.3333333333333,88.8888888888889
2018020633,8475831,21,3591,0,0,0,25,24,2,0,22,0,23,2,W,96.0,100.0,95.6521739130435
2018020634,8478406,1,959,0,0,0,8,8,4,0,4,0,4,4,,100.0,100.0,100.0
