play_id,strength,gameWinningGoal,emptyNet
2018020590_188,Even,False,False
2018020590_193,Even,False,False
2018020590_271,Even,False,False
2018020590_332,Even,True,False
2018020591_13,Even,False,False
2018020591_304,Power Play,False,False
2018020591_326,Even,True,False
2018020592_10,Power Play,False,False
2018020592_138,Power Play,True,False
2018020592_151,Even,False,False
2018020592_171,Power Play,False,False
2018020592_192,Even,False,False
2018020592_238,Even,False,False
2018020592_244,Power Play,False,False
2018020593_20,Power Play,False,False
2018020593_54,Power Play,False,False
2018020593_138,Even,False,False
2018020593_145,Even,False,False
2018020593_177,Power Play,False,False
2018020593_257,Even,False,False
2018020593_273,Even,True,False
2018020594_143,Even,False,False
2018020594_184,Even,True,False
2018020594_199,Power Play,False,False
2018020594_230,Even,False,False
2018020594_245,Even,False,False
2018020594_253,Power Play,False,False
2018020595_19,Power Play,False,False
2018020595_60,Even,False,False
2018020595_101,Power Play,False,False
2018020595_210,Even,False,False
2018020595_311,Power Play,True,False
2018020597_7,Even,False,False
2018020597_80,Power Play,False,False
2018020597_116,Power Play,False,False
2018020597_124,Even,False,False
2018020597_173,Even,False,False
2018020597_198,Even,False,False
2018020597_209,Even,False,False
2018020597_216,Even,False,False
2018020597_349,Even,True,False
2018020596_22,Power Play,False,False
2018020596_75,Short Handed,False,False
2018020596_151,Short Handed,False,False
2018020596_176,Even,False,False
2018020596_341,Even,True,False
2018020583_211,Short Handed,True,False
2018020583_320,Even,False,True
2018020586_24,Even,False,False
2018020586_101,Even,False,False
2018020586_165,Even,True,False
2018020586_219,Even,False,False
2018020586_277,Even,False,True
2018020585_38,Even,False,False
2018020585_41,Even,False,False
2018020585_60,Even,False,False
2018020585_164,Even,False,False
2018020585_220,Even,False,False
2018020585_245,Even,True,False
2018020585_272,Short Handed,False,False
2018020585_283,Even,False,False
2018020585_304,Even,False,False
2018020585_320,Even,False,False
2018020585_331,Even,False,False
2018020584_47,Even,False,False
2018020584_114,Even,True,False
2018020584_235,Power Play,False,False
2018020584_296,Even,False,True
2018020587_26,Even,False,False
2018020587_56,Even,False,False
2018020587_134,Short Handed,False,False
2018020587_276,Power Play,False,False
2018020587_309,Even,True,False
2018020588_60,Even,True,False
2018020588_124,Even,False,False
2018020588_132,Power Play,False,False
2018020588_161,Even,False,False
2018020589_34,Even,False,False
2018020589_81,Even,False,False
2018020589_99,Even,True,False
2018020589_113,Even,False,False
2018020589_310,Even,False,False
2018020590_53,Power Play,False,False
2018020590_56,Even,False,False
2018020590_72,Even,False,False
2018020590_97,Even,False,False
2018020590_100,Even,False,False
2018020590_169,Power Play,False,False
2018020590_173,Even,False,False
2018020590_188,Even,False,False
2018020590_193,Even,False,False
2018020590_271,Even,False,False
2018020590_332,Even,True,False
2018020591_13,Even,False,False
2018020591_304,Power Play,False,False
2018020591_326,Even,True,False
2018020592_10,Power Play,False,False
2018020592_138,Power Play,True,False
2018020592_151,Even,False,False
2018020592_171,Power Play,False,False
2018020592_192,Even,False,False
2018020592_238,Even,False,False
2018020592_244,Power Play,False,False
2018020593_20,Power Play,False,False
2018020593_54,Power Play,False,False
2018020593_138,Even,False,False
2018020593_145,Even,False,False
2018020593_177,Power Play,False,False
2018020593_257,Even,False,False
2018020593_273,Even,True,False
2018020594_143,Even,False,False
2018020594_184,Even,True,False
2018020594_199,Power Play,False,False
2018020594_230,Even,False,False
2018020594_245,Even,False,False
2018020594_253,Power Play,False,False
2018020595_19,Power Play,False,False
2018020595_60,Even,False,False
2018020595_101,Power Play,False,False
2018020595_210,Even,False,False
2018020595_311,Power Play,True,False
2018020597_7,Even,False,False
2018020597_80,Power Play,False,False
2018020597_116,Power Play,False,False
2018020597_124,Even,False,False
2018020597_173,Even,False,False
2018020597_198,Even,False,False
2018020597_209,Even,False,False
2018020597_216,Even,False,False
2018020597_349,Even,True,False
2018020596_22,Power Play,False,False
2018020596_75,Short Handed,False,False
2018020596_151,Short Handed,False,False
2018020596_176,Even,False,False
2018020596_341,Even,True,False
2018020598_24,Even,False,False
2018020598_212,Even,True,False
2018020598_219,Power Play,False,False
2018020598_265,Even,False,False
2018020598_277,Even,False,False
2018020598_298,Short Handed,False,False
2018020598_24,Even,False,False
2018020598_212,Even,True,False
2018020598_219,Power Play,False,False
2018020598_265,Even,False,False
2018020598_277,Even,False,False
2018020598_298,Short Handed,False,False
2018020599_36,Even,False,False
2018020599_50,Even,False,False
2018020599_52,Even,False,False
2018020599_169,Even,False,False
2018020599_181,Even,False,False
2018020599_198,Even,False,False
2018020599_210,Even,True,False
2018020599_288,Even,False,False
2018020599_332,Power Play,False,False
2018020600_75,Even,True,False
2018020600_102,Power Play,False,False
2018020600_202,Power Play,False,False
2018020600_212,Even,False,False
2018020603_28,Power Play,False,False
2018020603_78,Power Play,False,False
2018020603_97,Even,False,False
2018020603_165,Even,True,False
2018020603_275,Even,False,False
2018020601_116,Even,False,False
2018020601_217,Even,True,False
2018020601_238,Power Play,False,False
2018020601_283,Even,False,True
2018020602_67,Even,False,False
2018020602_119,Even,True,False
2018020602_130,Even,False,False
2018020602_266,Even,False,False
2018020605_54,Even,False,False
2018020605_100,Power Play,False,False
2018020605_125,Even,True,False
2018020604_155,Even,False,False
2018020604_166,Even,False,False
2018020604_249,Even,False,False
2018020604_291,Even,False,False
2018020604_293,Even,False,False
2018020604_304,Even,False,False
2018020604_330,Even,True,False
2018020604_335,Even,False,True
2018020604_338,Even,False,True
2018020606_27,Even,False,False
2018020606_98,Even,False,False
2018020606_106,Even,False,False
2018020606_154,Short Handed,False,False
2018020606_177,Even,False,False
2018020606_192,Even,False,False
2018020606_327,Even,False,
2018020611_40,Even,False,False
2018020611_92,Even,False,False
2018020611_341,Even,True,False
2018020607_109,Power Play,False,False
2018020607_159,Even,False,False
2018020607_190,Even,False,False
2018020607_265,Even,False,False
2018020607_284,Even,True,False
2018020608_96,Even,False,False
2018020608_149,Even,False,False
2018020608_224,Power Play,False,False
2018020608_297,Even,False,False
2018020608_351,Even,True,False
2018020609_6,Even,False,False
2018020609_36,Even,False,False
2018020609_64,Even,False,False
2018020609_108,Power Play,False,False
2018020609_143,Power Play,False,False
2018020609_179,Even,False,False
2018020609_228,Even,False,False
2018020609_237,Even,False,False
2018020609_250,Even,False,False
2018020609_260,Even,True,False
2018020609_276,Even,False,False
2018020609_282,Even,False,False
2018020609_314,Power Play,False,False
2018020610_99,Even,False,False
2018020610_162,Even,False,False
2018020610_171,Even,False,False
2018020610_241,Power Play,False,False
2018020610_247,Even,False,False
2018020610_306,Even,False,False
2018020610_340,Even,True,False
2018020599_36,Even,False,False
2018020599_50,Even,False,False
2018020599_52,Even,False,False
2018020599_169,Even,False,False
2018020599_181,Even,False,False
2018020599_198,Even,False,False
2018020599_210,Even,True,False
2018020599_288,Even,False,False
2018020599_332,Power Play,False,False
2018020600_75,Even,True,False
2018020600_102,Power Play,False,False
2018020600_202,Power Play,False,False
2018020600_212,Even,False,False
2018020603_28,Power Play,False,False
2018020603_78,Power Play,False,False
2018020603_97,Even,False,False
2018020603_165,Even,True,False
2018020603_275,Even,False,False
2018020601_116,Even,False,False
2018020601_217,Even,True,False
2018020601_238,Power Play,False,False
2018020601_283,Even,False,True
2018020602_67,Even,False,False
2018020602_119,Even,True,False
2018020602_130,Even,False,False
2018020602_266,Even,False,False
2018020605_54,Even,False,False
2018020605_100,Power Play,False,False
2018020605_125,Even,True,False
2018020604_155,Even,False,False
2018020604_166,Even,False,False
2018020604_249,Even,False,False
2018020604_291,Even,False,False
2018020604_293,Even,False,False
2018020604_304,Even,False,False
2018020604_330,Even,True,False
2018020604_335,Even,False,True
2018020604_338,Even,False,True
2018020606_27,Even,False,False
2018020606_98,Even,False,False
2018020606_106,Even,False,False
2018020606_154,Short Handed,False,False
2018020606_177,Even,False,False
2018020606_192,Even,False,False
2018020606_327,Even,False,
2018020611_40,Even,False,False
2018020611_92,Even,False,False
2018020611_341,Even,True,False
2018020607_109,Power Play,False,False
2018020607_159,Even,False,False
2018020607_190,Even,False,False
2018020607_265,Even,False,False
2018020607_284,Even,True,False
2018020608_96,Even,False,False
2018020608_149,Even,False,False
2018020608_224,Power Play,False,False
2018020608_297,Even,False,False
2018020608_351,Even,True,False
2018020609_6,Even,False,False
2018020609_36,Even,False,False
2018020609_64,Even,False,False
2018020609_108,Power Play,False,False
2018020609_143,Power Play,False,False
2018020609_179,Even,False,False
2018020609_228,Even,False,False
2018020609_237,Even,False,False
2018020609_250,Even,False,False
2018020609_260,Even,True,False
2018020609_276,Even,False,False
2018020609_282,Even,False,False
2018020609_314,Power Play,False,False
2018020610_99,Even,False,False
2018020610_162,Even,False,False
2018020610_171,Even,False,False
2018020610_241,Power Play,False,False
2018020610_247,Even,False,False
2018020610_306,Even,False,False
2018020610_340,Even,True,False
2018020612_52,Even,False,False
2018020612_77,Power Play,False,False
2018020612_179,Even,False,False
2018020612_231,Power Play,False,False
2018020612_303,Even,True,False
2018020612_351,Even,False,True
2018020613_122,Even,True,False
2018020613_169,Even,False,False
2018020613_253,Even,False,False
2018020613_272,Even,False,False
2018020614_247,Even,True,False
2018020614_319,Even,False,True
2018020612_52,Even,False,False
2018020612_77,Power Play,False,False
2018020612_179,Even,False,False
2018020612_231,Power Play,False,False
2018020612_303,Even,True,False
2018020612_351,Even,False,True
2018020613_122,Even,True,False
2018020613_169,Even,False,False
2018020613_253,Even,False,False
2018020613_272,Even,False,False
2018020614_247,Even,True,False
2018020614_319,Even,False,True
2018020615_170,Power Play,False,False
2018020615_191,Power Play,False,False
2018020615_205,Even,False,False
2018020615_257,Power Play,False,False
2018020615_300,Even,False,False
2018020615_347,Even,False,False
2018020615_363,Even,True,False
2018020616_69,Even,False,False
2018020616_92,Even,False,False
2018020616_155,Even,False,False
2018020616_196,Even,False,False
2018020616_201,Even,False,False
2018020616_209,Power Play,False,False
2018020616_267,Power Play,True,False
2018020616_307,Even,False,True
2018020617_168,Even,False,False
2018020617_190,Even,False,False
2018020617_199,Even,True,False
2018020617_203,Even,False,False
2018020617_223,Even,False,False
2018020617_262,Even,False,False
2018020617_269,Even,False,False
2018020617_278,Power Play,False,False
2018020617_330,Even,False,False
2018020618_19,Even,False,False
2018020618_56,Even,False,False
2018020618_119,Even,False,False
2018020618_131,Power Play,False,False
2018020618_153,Even,False,False
2018020618_159,Even,False,False
2018020618_181,Even,False,False
2018020618_191,Power Play,False,False
2018020618_244,Even,True,False
2018020619_15,Power Play,False,False
2018020619_47,Even,False,False
2018020619_100,Power Play,False,False
2018020619_148,Even,False,False
2018020619_157,Even,False,False
2018020619_222,Even,True,False
2018020619_225,Even,False,False
2018020619_281,Even,False,False
2018020619_301,Power Play,False,False
2018020620_66,Even,False,False
2018020620_124,Even,False,False
2018020620_195,Even,True,False
2018020620_318,Even,False,True
2018020615_170,Power Play,False,False
2018020615_191,Power Play,False,False
2018020615_205,Even,False,False
2018020615_257,Power Play,False,False
2018020615_300,Even,False,False
2018020615_347,Even,False,False
2018020615_363,Even,True,False
2018020616_69,Even,False,False
2018020616_92,Even,False,False
2018020616_155,Even,False,False
2018020616_196,Even,False,False
2018020616_201,Even,False,False
2018020616_209,Power Play,False,False
2018020616_267,Power Play,True,False
2018020616_307,Even,False,True
2018020617_168,Even,False,False
2018020617_190,Even,False,False
2018020617_199,Even,True,False
2018020617_203,Even,False,False
2018020617_223,Even,False,False
2018020617_262,Even,False,False
2018020617_269,Even,False,False
2018020617_278,Power Play,False,False
2018020617_330,Even,False,False
2018020618_19,Even,False,False
2018020618_56,Even,False,False
2018020618_119,Even,False,False
2018020618_131,Power Play,False,False
2018020618_153,Even,False,False
2018020618_159,Even,False,False
2018020618_181,Even,False,False
2018020618_191,Power Play,False,False
2018020618_244,Even,True,False
2018020619_15,Power Play,False,False
2018020619_47,Even,False,False
2018020619_100,Power Play,False,False
2018020619_148,Even,False,False
2018020619_157,Even,False,False
2018020619_222,Even,True,False
2018020619_225,Even,False,False
2018020619_281,Even,False,False
2018020619_301,Power Play,False,False
2018020620_66,Even,False,False
2018020620_124,Even,False,False
2018020620_195,Even,True,False
2018020620_318,Even,False,True
2018020621_5,Even,False,False
2018020621_32,Even,False,False
2018020621_65,Even,False,False
2018020621_176,Even,False,False
2018020621_191,Even,False,False
2018020621_200,Even,False,False
2018020621_271,Even,True,False
2018020622_43,Short Handed,False,False
2018020622_47,Power Play,False,False
2018020622_79,Even,False,False
2018020622_125,Even,False,False
2018020622_133,Even,False,False
2018020622_232,Power Play,False,False
2018020622_273,Even,False,False
2018020622_295,Even,True,False
2018020622_308,Even,False,False
2018020622_319,Even,False,True
2018020623_22,Even,False,False
2018020623_31,Even,False,False
2018020623_156,Even,False,False
2018020623_206,Even,False,False
2018020623_274,Power Play,False,False
2018020623_290,Even,True,False
2018020623_298,Even,False,False
2018020625_125,Even,False,False
2018020625_136,Power Play,False,False
2018020625_210,Power Play,False,False
2018020625_260,Even,True,False
2018020625_265,Power Play,False,False
2018020625_273,Even,False,False
2018020625_293,Power Play,False,False
2018020625_316,Even,False,False
2018020624_23,Even,False,False
2018020624_48,Even,False,False
2018020624_230,Power Play,False,False
2018020624_270,Power Play,False,False
2018020624_338,Even,True,False
2018020626_72,Even,True,False
2018020626_167,Even,False,False
2018020627_24,Even,False,False
2018020627_72,Even,False,False
2018020627_112,Even,False,False
2018020627_153,Power Play,False,False
2018020627_175,Even,True,False
2018020627_234,Even,False,False
2018020627_250,Even,False,False
2018020628_47,Power Play,False,False
2018020628_54,Power Play,False,False
2018020628_86,Even,True,False
2018020628_122,Even,False,False
2018020628_156,Even,False,False
2018020628_198,Power Play,False,False
2018020628_256,Even,False,False
2018020628_284,Power Play,False,False
2018020621_5,Even,False,False
2018020621_32,Even,False,False
2018020621_65,Even,False,False
2018020621_176,Even,False,False
2018020621_191,Even,False,False
2018020621_200,Even,False,False
2018020621_271,Even,True,False
2018020622_43,Short Handed,False,False
2018020622_47,Power Play,False,False
2018020622_79,Even,False,False
2018020622_125,Even,False,False
2018020622_133,Even,False,False
2018020622_232,Power Play,False,False
2018020622_273,Even,False,False
2018020622_295,Even,True,False
2018020622_308,Even,False,False
2018020622_319,Even,False,True
2018020623_22,Even,False,False
2018020623_31,Even,False,False
2018020623_156,Even,False,False
2018020623_206,Even,False,False
2018020623_274,Power Play,False,False
2018020623_290,Even,True,False
2018020623_298,Even,False,False
2018020625_125,Even,False,False
2018020625_136,Power Play,False,False
2018020625_210,Power Play,False,False
2018020625_260,Even,True,False
2018020625_265,Power Play,False,False
2018020625_273,Even,False,False
2018020625_293,Power Play,False,False
2018020625_316,Even,False,False
2018020624_23,Even,False,False
2018020624_48,Even,False,False
2018020624_230,Power Play,False,False
2018020624_270,Power Play,False,False
2018020624_338,Even,True,False
2018020626_72,Even,True,False
2018020626_167,Even,False,False
2018020627_24,Even,False,False
2018020627_72,Even,False,False
2018020627_112,Even,False,False
2018020627_153,Power Play,False,False
2018020627_175,Even,True,False
2018020627_234,Even,False,False
2018020627_250,Even,False,False
2018020628_47,Power Play,False,False
2018020628_54,Power Play,False,False
2018020628_86,Even,True,False
2018020628_122,Even,False,False
2018020628_156,Even,False,False
2018020628_198,Power Play,False,False
2018020628_256,Even,False,False
2018020628_284,Power Play,False,False
2018020629_90,Power Play,True,False
2018020629_93,Even,False,False
2018020629_217,Even,False,False
2018020629_358,Even,False,True
2018020630_90,Even,False,False
2018020630_126,Even,False,False
2018020630_135,Even,False,False
2018020630_181,Even,False,False
2018020630_269,Even,False,False
2018020630_302,Even,False,False
2018020630_327,Even,True,False
2018020631_40,Even,False,False
2018020631_53,Even,False,False
2018020631_159,Even,True,False
2018020631_213,Even,False,False
2018020631_220,Even,False,False
2018020631_322,Even,False,True
2018020632_63,Power Play,False,False
2018020632_155,Even,False,False
2018020632_343,Even,True,False
2018020633_33,Power Play,False,False
2018020633_40,Power Play,True,False
2018020633_151,Even,False,False
2018020633_214,Even,False,False
2018020633_221,Power Play,False,False
2018020633_227,Even,False,False
2018020633_248,Even,False,False
2018020634_15,Even,False,False
2018020634_84,Even,False,False
2018020634_163,Even,False,False
2018020634_193,Even,False,False
2018020634_343,Even,False,
2018020634_345,Even,False,
2018020635_33,Even,False,False
2018020635_131,Power Play,False,False
2018020635_133,Even,False,False
2018020635_180,Even,False,False
2018020635_182,Even,True,False
2018020629_90,Power Play,True,False
2018020629_93,Even,False,False
2018020629_217,Even,False,False
2018020629_358,Even,False,True
2018020630_90,Even,False,False
2018020630_126,Even,False,False
2018020630_135,Even,False,False
2018020630_181,Even,False,False
2018020630_269,Even,False,False
2018020630_302,Even,False,False
2018020630_327,Even,True,False
2018020631_40,Even,False,False
2018020631_53,Even,False,False
2018020631_159,Even,True,False
2018020631_213,Even,False,False
2018020631_220,Even,False,False
2018020631_322,Even,False,True
2018020632_63,Power Play,False,False
2018020632_155,Even,False,False
2018020632_343,Even,True,False
2018020633_33,Power Play,False,False
2018020633_40,Power Play,True,False
2018020633_151,Even,False,False
2018020633_214,Even,False,False
2018020633_221,Power Play,False,False
2018020633_227,Even,False,False
2018020633_248,Even,False,False
2018020634_15,Even,False,False
2018020634_84,Even,False,False
2018020634_163,Even,False,False
2018020634_193,Even,False,False
2018020634_343,Even,False,
2018020634_345,Even,False,
2018020635_33,Even,False,False
2018020635_131,Power Play,False,False
2018020635_133,Even,False,False
2018020635_180,Even,False,False
2018020635_182,Even,True,False
2018020636_61,Power Play,False,False
2018020636_167,Even,False,False
2018020636_245,Even,False,False
2018020636_291,Even,False,False
2018020636_326,Even,True,False
2018020637_107,Even,False,False
2018020637_118,Even,False,False
2018020637_150,Even,False,False
2018020637_177,Even,False,False
2018020637_191,Even,False,False
2018020637_262,Even,True,False
2018020637_280,Even,False,False
2018020638_64,Even,False,False
2018020638_148,Even,True,False
2018020638_361,Even,False,False
2018020639_64,Even,True,False
2018020639_87,Even,False,False
2018020639_254,Even,False,False
2018020639_288,Even,False,False
2018020639_302,Even,False,False
2018020640_82,Even,False,False
2018020640_121,Even,True,False
2018020640_198,Even,False,False
2018020640_200,Even,False,False
2018020640_354,Even,False,True
2018020641_11,Even,False,False
2018020641_76,Even,False,False
2018020641_100,Even,False,False
2018020641_195,Even,False,False
2018020641_248,Even,False,False
2018020641_300,Even,False,False
2018020641_320,Even,True,False
2018020642_15,Even,False,False
2018020642_67,Even,False,False
2018020642_102,Even,False,False
2018020642_208,Even,False,False
2018020642_211,Even,False,False
2018020642_248,Even,True,False
2018020642_272,Even,False,False
2018020643_19,Even,True,False
2018020643_52,Even,False,False
2018020643_67,Even,False,False
2018020643_217,Even,False,False
2018020644_46,Even,False,False
2018020644_50,Even,False,False
2018020644_81,Even,False,False
2018020644_128,Power Play,True,False
2018020644_135,Even,False,False
2018020644_228,Even,False,False
2018020644_270,Even,False,False
2018020636_61,Power Play,False,False
2018020636_167,Even,False,False
2018020636_245,Even,False,False
2018020636_291,Even,False,False
2018020636_326,Even,True,False
2018020637_107,Even,False,False
2018020637_118,Even,False,False
2018020637_150,Even,False,False
2018020637_177,Even,False,False
2018020637_191,Even,False,False
2018020637_262,Even,True,False
2018020637_280,Even,False,False
2018020638_64,Even,False,False
2018020638_148,Even,True,False
2018020638_361,Even,False,False
2018020639_64,Even,True,False
2018020639_87,Even,False,False
2018020639_254,Even,False,False
2018020639_288,Even,False,False
2018020639_302,Even,False,False
2018020640_82,Even,False,False
2018020640_121,Even,True,False
2018020640_198,Even,False,False
2018020640_200,Even,False,False
2018020640_354,Even,False,True
2018020641_11,Even,False,False
2018020641_76,Even,False,False
2018020641_100,Even,False,False
2018020641_195,Even,False,False
2018020641_248,Even,False,False
2018020641_300,Even,False,False
2018020641_320,Even,True,False
2018020642_15,Even,False,False
2018020642_67,Even,False,False
2018020642_102,Even,False,False
2018020642_208,Even,False,False
2018020642_211,Even,False,False
2018020642_248,Even,True,False
2018020642_272,Even,False,False
2018020643_19,Even,True,False
2018020643_52,Even,False,False
2018020643_67,Even,False,False
2018020643_217,Even,False,False
2018020644_46,Even,False,False
2018020644_50,Even,False,False
2018020644_81,Even,False,False
2018020644_128,Power Play,True,False
2018020644_135,Even,False,False
2018020644_228,Even,False,False
2018020644_270,Even,False,False
2018020647_12,Power Play,False,False
2018020647_29,Short Handed,False,False
2018020647_124,Even,False,False
2018020647_148,Even,False,False
2018020647_167,Power Play,False,False
2018020647_177,Even,False,False
2018020647_205,Even,False,False
2018020647_207,Even,False,False
2018020647_249,Power Play,True,False
2018020646_34,Even,False,False
2018020646_63,Even,False,False
2018020646_80,Even,False,False
2018020646_189,Even,False,False
2018020646_214,Even,True,False
2018020645_48,Power Play,True,False
2018020645_58,Even,False,False
2018020645_157,Even,False,False
2018020645_197,Even,False,False
2018020645_207,Even,False,False
2018020649_108,Power Play,False,False
2018020649_115,Even,False,False
2018020649_191,Even,True,False
2018020649_205,Even,False,False
2018020649_265,Short Handed,False,True
2018020649_280,Power Play,False,False
2018020648_57,Even,False,False
2018020648_86,Even,False,False
2018020648_142,Even,False,False
2018020648_234,Even,False,False
2018020648_284,Even,True,False
2018020651_48,Even,True,False
2018020651_95,Even,False,False
2018020651_125,Short Handed,False,False
2018020651_180,Even,False,False
2018020650_19,Even,False,False
2018020650_27,Even,False,False
2018020650_80,Power Play,False,False
2018020650_146,Even,False,False
2018020650_159,Even,False,False
2018020650_197,Even,False,False
2018020650_232,Even,True,False
2018020650_308,Even,False,True
2018020647_12,Power Play,False,False
2018020647_29,Short Handed,False,False
2018020647_124,Even,False,False
2018020647_148,Even,False,False
2018020647_167,Power Play,False,False
2018020647_177,Even,False,False
2018020647_205,Even,False,False
2018020647_207,Even,False,False
2018020647_249,Power Play,True,False
2018020646_34,Even,False,False
2018020646_63,Even,False,False
2018020646_80,Even,False,False
2018020646_189,Even,False,False
2018020646_214,Even,True,False
2018020645_48,Power Play,True,False
2018020645_58,Even,False,False
2018020645_157,Even,False,False
2018020645_197,Even,False,False
2018020645_207,Even,False,False
2018020649_108,Power Play,False,False
2018020649_115,Even,False,False
2018020649_191,Even,True,False
2018020649_205,Even,False,False
2018020649_265,Short Handed,False,True
2018020649_280,Power Play,False,False
2018020648_57,Even,False,False
2018020648_86,Even,False,False
2018020648_142,Even,False,False
2018020648_234,Even,False,False
2018020648_284,Even,True,False
2018020651_48,Even,True,False
2018020651_95,Even,False,False
2018020651_125,Short Handed,False,False
2018020651_180,Even,False,False
2018020650_19,Even,False,False
2018020650_27,Even,False,False
2018020650_80,Power Play,False,False
2018020650_146,Even,False,False
2018020650_159,Even,False,False
2018020650_197,Even,False,False
2018020650_232,Even,True,False
2018020650_308,Even,False,True
2018020652_123,Power Play,True,False
2018020652_173,Even,False,False
2018020652_290,Even,False,False
2018020652_297,Even,False,False
2018020653_116,Even,True,False
2018020653_279,Even,False,False
2018020653_303,Even,False,True
2018020654_246,Even,True,False
2018020655_29,Even,False,False
2018020655_105,Even,False,False
2018020655_162,Even,False,False
2018020655_215,Power Play,False,False
2018020655_228,Even,False,False
2018020655_316,Short Handed,True,True
2018020655_318,Power Play,False,False
2018020656_90,Even,False,False
2018020656_116,Even,False,False
2018020656_146,Even,True,False
2018020656_286,Power Play,False,True
2018020652_123,Power Play,True,False
2018020652_173,Even,False,False
2018020652_290,Even,False,False
2018020652_297,Even,False,False
2018020653_116,Even,True,False
2018020653_279,Even,False,False
2018020653_303,Even,False,True
2018020654_246,Even,True,False
2018020655_29,Even,False,False
2018020655_105,Even,False,False
2018020655_162,Even,False,False
2018020655_215,Power Play,False,False
2018020655_228,Even,False,False
2018020655_316,Short Handed,True,True
2018020655_318,Power Play,False,False
2018020656_90,Even,False,False
2018020656_116,Even,False,False
2018020656_146,Even,True,False
2018020656_286,Power Play,False,True
2018020657_34,Even,True,False
2018020657_71,Even,False,False
2018020657_108,Power Play,False,False
2018020657_157,Power Play,False,False
2018020658_20,Even,False,False
2018020658_111,Even,False,False
2018020658_117,Even,True,False
2018020658_143,Even,False,False
2018020658_169,Short Handed,False,False
2018020658_183,Even,False,False
2018020659_60,Even,False,False
2018020659_66,Even,False,False
2018020659_87,Even,False,False
2018020659_202,Even,False,False
2018020659_258,Even,False,False
2018020659_267,Power Play,True,False
2018020659_270,Even,False,False
2018020660_14,Even,False,False
2018020660_26,Even,True,False
2018020660_132,Short Handed,False,False
2018020660_171,Short Handed,False,False
2018020660_250,Even,False,False
2018020660_325,Even,False,False
2018020661_29,Even,False,False
2018020661_41,Even,False,False
2018020661_143,Even,False,False
2018020661_157,Even,False,False
2018020661_186,Power Play,True,False
2018020661_313,Even,False,False
2018020661_334,Even,False,False
2018020661_337,Short Handed,False,True
2018020662_103,Even,False,False
2018020662_108,Even,False,False
2018020662_138,Even,False,False
2018020662_221,Even,True,False
2018020662_247,Power Play,False,False
2018020663_67,Even,True,False
2018020663_75,Even,False,False
2018020663_216,Even,False,False
2018020663_224,Even,False,False
2018020664_56,Even,False,False
2018020664_95,Power Play,True,False
2018020664_114,Even,False,False
2018020664_120,Even,False,False
2018020665_21,Even,False,False
2018020665_73,Power Play,False,False
2018020665_80,Power Play,False,False
2018020665_124,Short Handed,False,False
2018020665_137,Power Play,False,False
2018020665_188,Even,False,False
2018020665_201,Even,False,False
2018020665_228,Even,True,False
2018020665_260,Even,False,False
2018020665_285,Even,False,False
2018020665_298,Power Play,False,True
2018020666_82,Even,False,False
2018020666_135,Power Play,False,False
2018020666_200,Even,True,False
2018020666_279,Even,False,False
2018020666_309,Even,False,True
2018020666_313,Even,False,False
2018020667_36,Even,False,False
2018020667_71,Even,False,False
2018020667_82,Power Play,False,False
2018020667_86,Even,True,False
2018020667_143,Even,False,False
2018020667_163,Even,False,False
2018020667_189,Power Play,False,False
2018020667_216,Even,False,False
2018020667_256,Even,False,False
2018020657_34,Even,True,False
2018020657_71,Even,False,False
2018020657_108,Power Play,False,False
2018020657_157,Power Play,False,False
2018020658_20,Even,False,False
2018020658_111,Even,False,False
2018020658_117,Even,True,False
2018020658_143,Even,False,False
2018020658_169,Short Handed,False,False
2018020658_183,Even,False,False
2018020659_60,Even,False,False
2018020659_66,Even,False,False
2018020659_87,Even,False,False
2018020659_202,Even,False,False
2018020659_258,Even,False,False
2018020659_267,Power Play,True,False
2018020659_270,Even,False,False
2018020660_14,Even,False,False
2018020660_26,Even,True,False
2018020660_132,Short Handed,False,False
2018020660_171,Short Handed,False,False
2018020660_250,Even,False,False
2018020660_325,Even,False,False
2018020661_29,Even,False,False
2018020661_41,Even,False,False
2018020661_143,Even,False,False
2018020661_157,Even,False,False
2018020661_186,Power Play,True,False
2018020661_313,Even,False,False
2018020661_334,Even,False,False
2018020661_337,Short Handed,False,True
2018020662_103,Even,False,False
2018020662_108,Even,False,False
2018020662_138,Even,False,False
2018020662_221,Even,True,False
2018020662_247,Power Play,False,False
2018020663_67,Even,True,False
2018020663_75,Even,False,False
2018020663_216,Even,False,False
2018020663_224,Even,False,False
2018020664_56,Even,False,False
2018020664_95,Power Play,True,False
2018020664_114,Even,False,False
2018020664_120,Even,False,False
2018020665_21,Even,False,False
2018020665_73,Power Play,False,False
2018020665_80,Power Play,False,False
2018020665_124,Short Handed,False,False
2018020665_137,Power Play,False,False
2018020665_188,Even,False,False
2018020665_201,Even,False,False
2018020665_228,Even,True,False
2018020665_260,Even,False,False
2018020665_285,Even,False,False
2018020665_298,Power Play,False,True
2018020666_82,Even,False,False
2018020666_135,Power Play,False,False
2018020666_200,Even,True,False
2018020666_279,Even,False,False
2018020666_309,Even,False,True
2018020666_313,Even,False,False
2018020667_36,Even,False,False
2018020667_71,Even,False,False
2018020667_82,Power Play,False,False
2018020667_86,Even,True,False
2018020667_143,Even,False,False
2018020667_163,Even,False,False
2018020667_189,Power Play,False,False
2018020667_216,Even,False,False
2018020667_256,Even,False,False
2018020668_42,Even,False,False
