game_id,team_id,player_id
2018020441,52,8476799
2018020441,19,8478104
2018020441,19,8479385
2018020441,19,8476877
2018020442,22,8474520
2018020442,22,8478442
2018020442,22,8475227
2018020442,30,8469459
2018020442,30,8475613
2018020443,24,8476483
2018020443,24,8476043
2018020443,24,8476407
2018020443,12,8477938
2018020443,12,8470147
2018020443,12,8473533
2018020440,25,8477945
2018020440,25,8477501
2018020440,28,8475841
2018020440,28,8480780
2018020440,28,8477046
2018020441,52,8477504
2018020441,52,8477464
2018020441,52,8476799
2018020441,19,8478104
2018020441,19,8479385
2018020441,19,8476877
2018020442,22,8474520
2018020442,22,8478442
2018020442,22,8475227
2018020442,30,8469459
2018020442,30,8475613
2018020443,24,8476483
2018020443,24,8476043
2018020443,24,8476407
2018020443,12,8477938
2018020443,12,8470147
2018020443,12,8473533
2018020444,7,8477461
2018020444,7,8476878
2018020444,7,8475622
2018020444,4,8476461
2018020444,4,8477850
2018020444,4,8475321
2018020445,26,8476983
2018020445,54,8478097
2018020445,54,8476779
2018020445,54,8475750
2018020446,6,8478569
2018020446,6,8478498
2018020446,6,8478468
2018020446,10,8477512
2018020446,10,8475718
2018020446,10,8475716
2018020447,9,8478868
2018020447,9,8471676
2018020447,5,8471887
2018020447,5,8480945
2018020447,5,8477244
2018020448,17,8478176
2018020448,17,8474873
2018020448,17,8475263
2018020448,2,8476444
2018020448,2,8475832
2018020448,2,8474579
2018020449,14,8477454
2018020449,14,8476886
2018020449,14,8478365
2018020449,21,8475729
2018020449,21,8475268
2018020450,13,8475760
2018020450,13,8475755
2018020450,3,8476766
2018020450,3,8474090
2018020450,3,8475692
2018020451,29,8478567
2018020451,29,8476310
2018020451,15,8477003
2018020451,15,8477043
2018020451,15,8476880
2018020452,53,8478047
2018020452,53,8480950
2018020452,28,8475841
2018020452,28,8477046
2018020452,28,8480965
2018020453,20,8470966
2018020453,20,8479066
2018020453,20,8477642
2018020453,18,8475625
2018020453,18,8480009
2018020444,7,8477461
2018020444,7,8476878
2018020444,7,8475622
2018020444,4,8476461
2018020444,4,8477850
2018020444,4,8475321
2018020445,26,8476983
2018020445,54,8478097
2018020445,54,8476779
2018020445,54,8475750
2018020446,6,8478569
2018020446,6,8478498
2018020446,6,8478468
2018020446,10,8477512
2018020446,10,8475718
2018020446,10,8475716
2018020447,9,8478868
2018020447,9,8471676
2018020447,5,8471887
2018020447,5,8480945
2018020447,5,8477244
2018020448,17,8478176
2018020448,17,8474873
2018020448,17,8475263
2018020448,2,8476444
2018020448,2,8475832
2018020448,2,8474579
2018020449,14,8477454
2018020449,14,8476886
2018020449,14,8478365
2018020449,21,8475729
2018020449,21,8475268
2018020450,13,8475760
2018020450,13,8475755
2018020450,3,8476766
2018020450,3,8474090
2018020450,3,8475692
2018020451,29,8478567
2018020451,29,8476310
2018020451,15,8477003
2018020451,15,8477043
2018020451,15,8476880
2018020452,53,8478047
2018020452,53,8480950
2018020452,28,8475841
2018020452,28,8477046
2018020452,28,8480965
2018020453,20,8470966
2018020453,20,8479066
2018020453,20,8477642
2018020453,18,8475625
2018020453,18,8480009
2018020454,19,8478104
2018020454,19,8474102
2018020454,19,8476877
2018020454,23,8473415
2018020454,23,8474584
2018020454,23,8478874
2018020455,52,8478915
2018020455,52,8477464
2018020455,4,8476461
2018020455,4,8477850
2018020455,4,8475738
2018020456,9,8476331
2018020456,9,8478868
2018020456,6,8478569
2018020456,6,8478498
2018020456,6,8478468
2018020457,16,8470543
2018020457,16,8477943
2018020457,16,8480172
2018020457,8,8476948
2018020457,8,8476285
2018020458,24,8476483
2018020458,24,8476043
2018020458,24,8476407
2018020458,1,8477509
2018020458,1,8477463
2018020458,1,8471226
2018020460,54,8478097
2018020460,54,8476779
2018020460,54,8475750
2018020460,25,8477945
2018020460,25,8477501
2018020459,22,8474520
2018020459,22,8478442
2018020459,22,8475227
2018020459,20,8478512
2018020459,20,8470966
2018020459,20,8477642
2018020454,19,8478104
2018020454,19,8474102
2018020454,19,8476877
2018020454,23,8473415
2018020454,23,8474584
2018020454,23,8478874
2018020455,52,8478915
2018020455,52,8477464
2018020455,4,8476461
2018020455,4,8477850
2018020455,4,8475738
2018020456,9,8476331
2018020456,9,8478868
2018020456,6,8478569
2018020456,6,8478498
2018020456,6,8478468
2018020457,16,8470543
2018020457,16,8477943
2018020457,16,8480172
2018020457,8,8476948
2018020457,8,8476285
2018020458,24,8476483
2018020458,24,8476043
2018020458,24,8476407
2018020458,1,8477509
2018020458,1,8477463
2018020458,1,8471226
2018020460,54,8478097
2018020460,54,8476779
2018020460,54,8475750
2018020460,25,8477945
2018020460,25,8477501
2018020459,22,8474520
2018020459,22,8478442
2018020459,22,8475227
2018020459,20,8478512
2018020459,20,8470966
2018020459,20,8477642
2018020461,2,8477959
2018020461,2,8475832
2018020461,2,8474579
2018020461,5,8471887
2018020461,5,8480945
2018020461,5,8477244
2018020462,17,8475263
2018020462,17,8474722
2018020462,26,8475160
2018020462,26,8474166
2018020462,26,8480336
2018020463,14,8477454
2018020463,14,8476886
2018020463,14,8478365
2018020463,3,8476766
2018020463,3,8474090
2018020463,3,8475692
2018020464,28,8475841
2018020464,28,8477046
2018020464,28,8480965
2018020464,1,8477509
2018020464,1,8476474
2018020464,1,8477463
2018020461,2,8477959
2018020461,2,8475832
2018020461,2,8474579
2018020461,5,8471887
2018020461,5,8480945
2018020461,5,8477244
2018020462,17,8475263
2018020462,17,8474722
2018020462,26,8475160
2018020462,26,8474166
2018020462,26,8480336
2018020463,14,8477454
2018020463,14,8476886
2018020463,14,8478365
2018020463,3,8476766
2018020463,3,8474090
2018020463,3,8475692
2018020464,28,8475841
2018020464,28,8477046
2018020464,28,8480965
2018020464,1,8477509
2018020464,1,8476474
2018020464,1,8477463
2018020465,6,8478569
2018020465,6,8478498
2018020465,6,8478468
2018020465,53,8475246
2018020465,53,8476851
2018020465,53,8475717
2018020466,7,8473534
2018020466,7,8477461
2018020466,26,8475160
2018020466,26,8476983
2018020466,26,8474166
2018020468,12,8477938
2018020468,12,8470147
2018020468,12,8473533
2018020468,10,8475718
2018020468,10,8475786
2018020468,10,8475716
2018020469,29,8478567
2018020469,29,8476310
2018020469,23,8473415
2018020469,23,8474584
2018020469,23,8478874
2018020467,15,8477444
2018020467,15,8478399
2018020467,15,8476880
2018020467,17,8478036
2018020467,17,8474873
2018020467,17,8475263
2018020470,19,8476441
2018020470,19,8479385
2018020470,19,8477482
2018020470,13,8475760
2018020470,13,8479447
2018020470,13,8480955
2018020471,18,8475625
2018020471,18,8474736
2018020471,9,8474008
2018020471,9,8478868
2018020471,9,8477426
2018020472,30,8468611
2018020472,30,8469459
2018020472,30,8475613
2018020472,8,8476948
2018020472,8,8476285
2018020472,8,8476422
2018020473,52,8478915
2018020473,52,8477464
2018020473,16,8473573
2018020473,16,8476979
2018020473,16,8478561
2018020474,21,8475729
2018020474,21,8477021
2018020474,22,8474520
2018020474,22,8478442
2018020474,22,8475227
2018020465,6,8478569
2018020465,6,8478498
2018020465,6,8478468
2018020465,53,8475246
2018020465,53,8476851
2018020465,53,8475717
2018020466,7,8473534
2018020466,7,8477461
2018020466,26,8475160
2018020466,26,8476983
2018020466,26,8474166
2018020468,12,8477938
2018020468,12,8470147
2018020468,12,8473533
2018020468,10,8475718
2018020468,10,8475786
2018020468,10,8475716
2018020469,29,8478567
2018020469,29,8476310
2018020469,23,8473415
2018020469,23,8474584
2018020469,23,8478874
2018020467,15,8477444
2018020467,15,8478399
2018020467,15,8476880
2018020467,17,8478036
2018020467,17,8474873
2018020467,17,8475263
2018020470,19,8476441
2018020470,19,8479385
2018020470,19,8477482
2018020470,13,8475760
2018020470,13,8479447
2018020470,13,8480955
2018020471,18,8475625
2018020471,18,8474736
2018020471,9,8474008
2018020471,9,8478868
2018020471,9,8477426
2018020472,30,8468611
2018020472,30,8469459
2018020472,30,8475613
2018020472,8,8476948
2018020472,8,8476285
2018020472,8,8476422
2018020473,52,8478915
2018020473,52,8477464
2018020473,16,8473573
2018020473,16,8476979
2018020473,16,8478561
2018020474,21,8475729
2018020474,21,8477021
2018020474,22,8474520
2018020474,22,8478442
2018020474,22,8475227
2018020475,2,8477959
2018020475,2,8475832
2018020475,2,8474579
2018020475,54,8476779
2018020475,54,8475750
2018020476,16,8476979
2018020476,16,8470543
2018020476,16,8480172
2018020476,5,8480945
2018020476,5,8477244
2018020476,5,8475253
2018020477,20,8479066
2018020477,20,8474774
2018020477,4,8477850
2018020477,4,8474627
2018020477,4,8475738
2018020478,24,8476207
2018020478,24,8477205
2018020478,25,8477945
2018020478,25,8476439
2018020475,2,8477959
2018020475,2,8475832
2018020475,2,8474579
2018020475,54,8476779
2018020475,54,8475750
2018020476,16,8476979
2018020476,16,8470543
2018020476,16,8480172
2018020476,5,8480945
2018020476,5,8477244
2018020476,5,8475253
2018020477,20,8479066
2018020477,20,8474774
2018020477,4,8477850
2018020477,4,8474627
2018020477,4,8475738
2018020478,24,8476207
2018020478,24,8477205
2018020478,25,8477945
2018020478,25,8476439
2018020479,7,8473534
2018020479,7,8477461
2018020479,53,8476851
2018020479,53,8480950
2018020479,53,8475717
2018020480,29,8477407
2018020480,29,8478567
2018020480,26,8480771
2018020480,26,8475160
2018020480,26,8470602
2018020481,8,8475235
2018020481,8,8476948
2018020481,8,8473673
2018020481,12,8477845
2018020481,12,8475907
2018020481,12,8470147
2018020482,14,8478472
2018020482,14,8476886
2018020482,14,8478365
2018020482,10,8475718
2018020482,10,8475786
2018020482,10,8475716
2018020483,18,8475868
2018020483,18,8474736
2018020483,23,8474584
2018020483,23,8478874
2018020483,23,8475790
2018020484,30,8476806
2018020484,30,8469459
2018020484,30,8475613
2018020484,13,8475760
2018020484,13,8474230
2018020484,13,8480955
2018020485,52,8478915
2018020485,52,8477464
2018020485,22,8478452
2018020485,22,8476427
2018020485,22,8477458
2018020486,28,8478078
2018020486,28,8475841
2018020486,28,8477046
2018020486,25,8479945
2018020486,25,8471691
2018020479,7,8473534
2018020479,7,8477461
2018020479,53,8476851
2018020479,53,8480950
2018020479,53,8475717
2018020480,29,8477407
2018020480,29,8478567
2018020480,26,8480771
2018020480,26,8475160
2018020480,26,8470602
2018020481,8,8475235
2018020481,8,8476948
2018020481,8,8473673
2018020481,12,8477845
2018020481,12,8475907
2018020481,12,8470147
2018020482,14,8478472
2018020482,14,8476886
2018020482,14,8478365
2018020482,10,8475718
2018020482,10,8475786
2018020482,10,8475716
2018020483,18,8475868
2018020483,18,8474736
2018020483,23,8474584
2018020483,23,8478874
2018020483,23,8475790
2018020484,30,8476806
2018020484,30,8469459
2018020484,30,8475613
2018020484,13,8475760
2018020484,13,8474230
2018020484,13,8480955
2018020485,52,8478915
2018020485,52,8477464
2018020485,22,8478452
2018020485,22,8476427
2018020485,22,8477458
2018020486,28,8478078
2018020486,28,8475841
2018020486,28,8477046
2018020486,25,8479945
2018020486,25,8471691
2018020487,1,8475791
2018020487,1,8477463
2018020487,1,8480948
2018020487,54,8476779
2018020487,54,8475750
2018020487,54,8474157
2018020488,3,8480072
2018020488,3,8474031
2018020488,53,8476851
2018020488,53,8480950
2018020488,53,8475717
2018020489,5,8477520
2018020489,5,8480945
2018020489,5,8477244
2018020489,6,8478498
2018020489,6,8478468
2018020489,6,8476966
2018020490,17,8471242
2018020490,17,8475263
2018020490,17,8474722
2018020490,9,8478868
2018020490,9,8476323
2018020490,9,8471768
2018020491,12,8475907
2018020491,12,8477938
2018020491,12,8470147
2018020491,15,8477444
2018020491,15,8476905
2018020492,19,8476441
2018020492,19,8477482
2018020492,21,8475729
2018020492,21,8477021
2018020493,16,8470543
2018020493,16,8475430
2018020493,52,8476476
2018020493,52,8477464
2018020494,22,8476427
2018020494,22,8475227
2018020494,22,8477458
2018020494,4,8477850
2018020494,4,8474627
2018020494,4,8475738
2018020487,1,8475791
2018020487,1,8477463
2018020487,1,8480948
2018020487,54,8476779
2018020487,54,8475750
2018020487,54,8474157
2018020488,3,8480072
2018020488,3,8474031
2018020488,53,8476851
2018020488,53,8480950
2018020488,53,8475717
2018020489,5,8477520
2018020489,5,8480945
2018020489,5,8477244
2018020489,6,8478498
2018020489,6,8478468
2018020489,6,8476966
2018020490,17,8471242
2018020490,17,8475263
2018020490,17,8474722
2018020490,9,8478868
2018020490,9,8476323
2018020490,9,8471768
2018020491,12,8475907
2018020491,12,8477938
2018020491,12,8470147
2018020491,15,8477444
2018020491,15,8476905
2018020492,19,8476441
2018020492,19,8477482
2018020492,21,8475729
2018020492,21,8477021
2018020493,16,8470543
2018020493,16,8475430
2018020493,52,8476476
2018020493,52,8477464
2018020494,22,8476427
2018020494,22,8475227
2018020494,22,8477458
2018020494,4,8477850
2018020494,4,8474627
2018020494,4,8475738
2018020495,30,8469459
2018020495,30,8475613
2018020495,30,8475722
2018020495,20,8478512
2018020495,20,8469608
2018020496,8,8475235
2018020496,8,8476948
2018020496,8,8473673
2018020496,9,8475982
2018020496,9,8475206
2018020496,9,8476323
2018020497,13,8475760
2018020497,13,8480955
2018020497,13,8474098
2018020497,10,8477512
2018020497,10,8475718
2018020497,10,8475716
2018020498,2,8477527
2018020498,2,8475832
2018020498,2,8474579
2018020498,17,8476924
2018020498,17,8475263
2018020499,5,8477520
2018020499,5,8471724
2018020499,5,8477244
2018020499,26,8475160
2018020499,26,8476983
2018020499,26,8470602
2018020500,15,8477444
2018020500,15,8476436
2018020500,15,8477343
2018020500,7,8477461
2018020500,7,8471436
2018020500,7,8480935
2018020501,29,8477407
2018020501,29,8478567
2018020501,24,8476207
2018020501,24,8477205
2018020502,18,8475868
2018020502,18,8474736
2018020502,1,8475791
2018020502,1,8477463
2018020502,1,8480948
2018020503,21,8475729
2018020503,21,8477021
2018020503,25,8477810
2018020503,25,8475752
2018020503,25,8476439
2018020504,23,8474584
2018020504,23,8475790
2018020504,23,8477213
2018020504,4,8477850
2018020504,4,8478067
2018020504,4,8475321
2018020495,30,8469459
2018020495,30,8475613
2018020495,30,8475722
2018020495,20,8478512
2018020495,20,8469608
2018020496,8,8475235
2018020496,8,8476948
2018020496,8,8473673
2018020496,9,8475982
2018020496,9,8475206
2018020496,9,8476323
2018020497,13,8475760
2018020497,13,8480955
2018020497,13,8474098
2018020497,10,8477512
2018020497,10,8475718
2018020497,10,8475716
2018020498,2,8477527
2018020498,2,8475832
2018020498,2,8474579
2018020498,17,8476924
2018020498,17,8475263
2018020499,5,8477520
2018020499,5,8471724
2018020499,5,8477244
2018020499,26,8475160
2018020499,26,8476983
2018020499,26,8470602
2018020500,15,8477444
2018020500,15,8476436
2018020500,15,8477343
2018020500,7,8477461
2018020500,7,8471436
2018020500,7,8480935
2018020501,29,8477407
2018020501,29,8478567
2018020501,24,8476207
2018020501,24,8477205
2018020502,18,8475868
2018020502,18,8474736
2018020502,1,8475791
2018020502,1,8477463
2018020502,1,8480948
2018020503,21,8475729
2018020503,21,8477021
2018020503,25,8477810
2018020503,25,8475752
2018020503,25,8476439
2018020504,23,8474584
2018020504,23,8475790
2018020504,23,8477213
2018020504,4,8477850
2018020504,4,8478067
2018020504,4,8475321
2018020505,3,8473492
2018020505,3,8475855
2018020505,3,8474090
2018020505,54,8468674
2018020505,54,8476779
2018020505,54,8471817
2018020506,12,8475907
2018020506,12,8477938
2018020506,12,8470147
2018020506,53,8478047
2018020506,53,8480950
2018020506,53,8475717
2018020507,19,8476877
2018020507,20,8477935
2018020507,20,8474774
2018020508,6,8478498
2018020508,6,8478468
2018020508,6,8476966
2018020508,7,8476470
2018020508,7,8477461
2018020508,7,8476807
2018020509,16,8470543
2018020509,16,8475430
2018020509,28,8478078
2018020509,28,8475841
2018020509,28,8477046
2018020510,52,8476476
2018020510,52,8477464
2018020510,14,8478416
2018020510,14,8476886
2018020510,14,8478365
2018020511,23,8473415
2018020511,23,8474584
2018020511,23,8477213
2018020511,22,8476427
2018020511,22,8475227
2018020511,22,8477458
2018020505,3,8473492
2018020505,3,8475855
2018020505,3,8474090
2018020505,54,8468674
2018020505,54,8476779
2018020505,54,8471817
2018020506,12,8475907
2018020506,12,8477938
2018020506,12,8470147
2018020506,53,8478047
2018020506,53,8480950
2018020506,53,8475717
2018020507,19,8476877
2018020507,20,8477935
2018020507,20,8474774
2018020508,6,8478498
2018020508,6,8478468
2018020508,6,8476966
2018020508,7,8476470
2018020508,7,8477461
2018020508,7,8476807
2018020509,16,8470543
2018020509,16,8475430
2018020509,28,8478078
2018020509,28,8475841
2018020509,28,8477046
2018020510,52,8476476
2018020510,52,8477464
2018020510,14,8478416
2018020510,14,8476886
2018020510,14,8478365
2018020511,23,8473415
2018020511,23,8474584
2018020511,23,8477213
2018020511,22,8476427
2018020511,22,8475227
2018020511,22,8477458
2018020512,5,8477520
2018020512,5,8480945
2018020512,5,8477244
2018020512,24,8476043
2018020512,24,8477205
2018020513,29,8478567
2018020513,29,8478550
2018020513,54,8477846
2018020513,54,8476779
2018020513,54,8475750
2018020514,8,8474818
2018020514,8,8475235
2018020514,8,8476948
2018020514,6,8478498
2018020514,6,8478468
2018020514,6,8476966
2018020515,9,8477426
2018020515,18,8475868
2018020515,18,8474736
2018020516,21,8477021
2018020516,2,8477527
2018020516,2,8475832
2018020516,2,8474579
2018020512,5,8477520
2018020512,5,8480945
2018020512,5,8477244
2018020512,24,8476043
2018020512,24,8477205
2018020513,29,8478567
2018020513,29,8478550
2018020513,54,8477846
2018020513,54,8476779
2018020513,54,8475750
2018020514,8,8474818
2018020514,8,8475235
2018020514,8,8476948
2018020514,6,8478498
2018020514,6,8478468
2018020514,6,8476966
2018020515,9,8477426
2018020515,18,8475868
2018020515,18,8474736
2018020516,21,8477021
2018020516,2,8477527
2018020516,2,8475832
2018020516,2,8474579
2018020517,7,8476470
2018020517,7,8477461
2018020517,13,8475760
2018020517,13,8480955
2018020517,13,8474098
2018020518,1,8477463
2018020518,1,8471226
2018020518,1,8480948
2018020518,10,8477512
2018020518,10,8475718
2018020518,10,8475716
2018020519,3,8476368
2018020519,3,8475855
2018020519,24,8476043
2018020519,24,8477205
2018020520,4,8477850
2018020520,4,8474627
2018020520,4,8475738
2018020520,17,8470657
2018020520,17,8475263
2018020520,17,8474722
2018020521,30,8476806
2018020521,30,8476856
2018020521,30,8468611
2018020521,28,8478078
2018020521,28,8475841
2018020521,28,8477046
2018020522,16,8470543
2018020522,16,8475430
2018020522,16,8478561
2018020522,18,8475625
2018020522,18,8474736
2018020523,25,8477945
2018020523,25,8476439
2018020523,25,8469455
2018020523,20,8477935
2018020523,20,8471707
2018020524,22,8475727
2018020524,22,8475227
2018020524,22,8477458
2018020524,19,8477482
2018020524,19,8476877
2018020525,53,8477851
2018020525,53,8475717
2018020525,2,8474066
2018020525,2,8477527
2018020525,2,8475832
2018020526,23,8473415
2018020526,23,8474584
2018020526,23,8477213
2018020526,14,8471339
2018020526,14,8470601
2018020526,14,8476886
2018020527,26,8475160
2018020527,26,8476983
2018020527,26,8470602
2018020527,52,8476476
2018020527,52,8477464
2018020517,7,8476470
2018020517,7,8477461
2018020517,13,8475760
2018020517,13,8480955
2018020517,13,8474098
2018020518,1,8477463
2018020518,1,8471226
2018020518,1,8480948
2018020518,10,8477512
2018020518,10,8475718
2018020518,10,8475716
2018020519,3,8476368
2018020519,3,8475855
2018020519,24,8476043
2018020519,24,8477205
2018020520,4,8477850
2018020520,4,8474627
2018020520,4,8475738
2018020520,17,8470657
2018020520,17,8475263
2018020520,17,8474722
2018020521,30,8476806
2018020521,30,8476856
2018020521,30,8468611
2018020521,28,8478078
2018020521,28,8475841
2018020521,28,8477046
2018020522,16,8470543
2018020522,16,8475430
2018020522,16,8478561
2018020522,18,8475625
2018020522,18,8474736
2018020523,25,8477945
2018020523,25,8476439
2018020523,25,8469455
2018020523,20,8477935
2018020523,20,8471707
2018020524,22,8475727
2018020524,22,8475227
2018020524,22,8477458
2018020524,19,8477482
2018020524,19,8476877
2018020525,53,8477851
2018020525,53,8475717
2018020525,2,8474066
2018020525,2,8477527
2018020525,2,8475832
2018020526,23,8473415
2018020526,23,8474584
2018020526,23,8477213
2018020526,14,8471339
2018020526,14,8470601
2018020526,14,8476886
2018020527,26,8475160
2018020527,26,8476983
2018020527,26,8470602
2018020527,52,8476476
2018020527,52,8477464
2018020528,15,8477444
2018020528,15,8477343
2018020528,15,8476905
2018020528,5,8474683
2018020528,5,8480945
2018020528,5,8477244
2018020529,21,8480326
2018020529,8,8475235
2018020529,8,8476967
2018020529,8,8476285
2018020528,15,8477444
2018020528,15,8477343
2018020528,15,8476905
2018020528,5,8474683
2018020528,5,8480945
2018020528,5,8477244
2018020529,21,8480326
2018020529,8,8475235
2018020529,8,8476967
2018020529,8,8476285
2018020530,6,8478498
2018020530,24,8476043
2018020530,24,8477205
2018020531,10,8475718
2018020531,10,8475786
2018020531,10,8480943
2018020531,13,8475760
2018020531,13,8480955
2018020531,13,8478843
2018020532,4,8477850
2018020532,4,8474627
2018020532,4,8475738
2018020532,18,8475218
2018020532,18,8477715
2018020532,18,8476925
2018020533,5,8474683
2018020533,5,8476467
2018020533,5,8477244
2018020533,30,8476806
2018020533,30,8476856
2018020533,30,8468611
2018020534,12,8478056
2018020534,12,8477938
2018020534,17,8475263
2018020534,17,8474722
2018020535,29,8478567
2018020535,29,8476310
2018020535,1,8477509
2018020535,1,8471226
2018020535,1,8480948
2018020536,25,8477945
2018020536,25,8476439
2018020536,25,8469455
2018020536,16,8470543
2018020536,16,8475430
2018020536,16,8478561
2018020537,20,8478512
2018020537,20,8474774
2018020537,20,8477210
2018020537,14,8471339
2018020537,14,8476886
2018020537,14,8479410
2018020538,53,8475246
2018020538,53,8475717
2018020538,8,8475235
2018020538,8,8476967
2018020538,8,8476285
2018020539,23,8474584
2018020539,23,8477213
2018020539,23,8479442
2018020539,19,8477482
2018020539,19,8476877
2018020540,54,8475750
2018020540,54,8476525
2018020540,54,8477931
2018020540,2,8477527
2018020540,2,8475832
2018020540,2,8478038
2018020541,28,8478078
2018020541,28,8475841
2018020541,28,8477046
2018020541,52,8476392
2018020541,52,8476476
2018020530,6,8478498
2018020530,24,8476043
2018020530,24,8477205
2018020531,10,8475718
2018020531,10,8475786
2018020531,10,8480943
2018020531,13,8475760
2018020531,13,8480955
2018020531,13,8478843
2018020532,4,8477850
2018020532,4,8474627
2018020532,4,8475738
2018020532,18,8475218
2018020532,18,8477715
2018020532,18,8476925
2018020533,5,8474683
2018020533,5,8476467
2018020533,5,8477244
2018020533,30,8476806
2018020533,30,8476856
2018020533,30,8468611
2018020534,12,8478056
2018020534,12,8477938
2018020534,17,8475263
2018020534,17,8474722
2018020535,29,8478567
2018020535,29,8476310
2018020535,1,8477509
2018020535,1,8471226
2018020535,1,8480948
2018020536,25,8477945
2018020536,25,8476439
2018020536,25,8469455
2018020536,16,8470543
2018020536,16,8475430
2018020536,16,8478561
2018020537,20,8478512
2018020537,20,8474774
2018020537,20,8477210
2018020537,14,8471339
2018020537,14,8476886
2018020537,14,8479410
2018020538,53,8475246
2018020538,53,8475717
2018020538,8,8475235
2018020538,8,8476967
2018020538,8,8476285
2018020539,23,8474584
2018020539,23,8477213
2018020539,23,8479442
2018020539,19,8477482
2018020539,19,8476877
2018020540,54,8475750
2018020540,54,8476525
2018020540,54,8477931
2018020540,2,8477527
2018020540,2,8475832
2018020540,2,8478038
2018020541,28,8478078
2018020541,28,8475841
2018020541,28,8477046
2018020541,52,8476392
2018020541,52,8476476
2018020542,1,8477509
2018020542,1,8480948
2018020542,1,8476474
2018020542,9,8473992
2018020542,9,8477426
2018020543,15,8476329
2018020543,15,8476436
2018020543,15,8477343
2018020543,7,8476470
2018020543,7,8478425
2018020543,7,8471436
2018020544,21,8477507
2018020544,16,8477401
2018020544,16,8470543
2018020544,16,8475430
2018020542,1,8477509
2018020542,1,8480948
2018020542,1,8476474
2018020542,9,8473992
2018020542,9,8477426
2018020543,15,8476329
2018020543,15,8476436
2018020543,15,8477343
2018020543,7,8476470
2018020543,7,8478425
2018020543,7,8471436
2018020544,21,8477507
2018020544,16,8477401
2018020544,16,8470543
2018020544,16,8475430
2018020545,6,8478498
2018020545,6,8478417
2018020545,18,8475868
2018020545,18,8477715
2018020546,4,8477850
2018020546,4,8474627
2018020546,4,8475738
2018020546,29,8478567
2018020546,29,8476310
2018020547,17,8476960
2018020547,17,8474722
2018020547,13,8475760
2018020547,13,8477996
2018020547,13,8475755
2018020549,54,8475715
2018020549,54,8475750
2018020549,54,8476525
2018020549,8,8476948
2018020549,8,8476285
2018020549,8,8473673
2018020550,28,8475841
2018020550,28,8477046
2018020550,26,8475160
2018020550,26,8476983
2018020550,26,8477957
2018020548,20,8478512
2018020548,20,8474774
2018020548,19,8477482
2018020548,19,8476877
2018020555,53,8478047
2018020555,53,8475246
2018020555,53,8475717
2018020555,21,8480326
2018020555,21,8473575
2018020555,21,8477507
2018020551,7,8476470
2018020551,7,8471436
2018020551,24,8476043
2018020551,24,8477205
2018020552,10,8475718
2018020552,10,8480943
2018020552,3,8477950
2018020552,3,8475855
2018020553,9,8467950
2018020553,9,8479320
2018020553,9,8471768
2018020553,15,8477474
2018020553,15,8476436
2018020553,15,8475758
2018020554,12,8477938
2018020554,5,8474683
2018020554,5,8476467
2018020554,5,8477244
2018020556,30,8476856
2018020556,30,8478493
2018020556,30,8468611
2018020556,25,8471691
2018020556,25,8477945
2018020556,25,8475752
2018020558,23,8474584
2018020558,23,8477213
2018020558,23,8479442
2018020558,52,8476392
2018020558,52,8476476
2018020557,22,8476915
2018020557,22,8476427
2018020557,22,8475227
2018020557,14,8477454
2018020557,14,8471958
2018020557,14,8476886
2018020545,6,8478498
2018020545,6,8478417
2018020545,18,8475868
2018020545,18,8477715
2018020546,4,8477850
2018020546,4,8474627
2018020546,4,8475738
2018020546,29,8478567
2018020546,29,8476310
2018020547,17,8476960
2018020547,17,8474722
2018020547,13,8475760
2018020547,13,8477996
2018020547,13,8475755
2018020549,54,8475715
2018020549,54,8475750
2018020549,54,8476525
2018020549,8,8476948
2018020549,8,8476285
2018020549,8,8473673
2018020550,28,8475841
2018020550,28,8477046
2018020550,26,8475160
2018020550,26,8476983
2018020550,26,8477957
2018020548,20,8478512
2018020548,20,8474774
2018020548,19,8477482
2018020548,19,8476877
2018020555,53,8478047
2018020555,53,8475246
2018020555,53,8475717
2018020555,21,8480326
2018020555,21,8473575
2018020555,21,8477507
2018020551,7,8476470
2018020551,7,8471436
2018020551,24,8476043
2018020551,24,8477205
2018020552,10,8475718
2018020552,10,8480943
2018020552,3,8477950
2018020552,3,8475855
2018020553,9,8467950
2018020553,9,8479320
2018020553,9,8471768
2018020553,15,8477474
2018020553,15,8476436
2018020553,15,8475758
2018020554,12,8477938
2018020554,5,8474683
2018020554,5,8476467
2018020554,5,8477244
2018020556,30,8476856
2018020556,30,8478493
2018020556,30,8468611
2018020556,25,8471691
2018020556,25,8477945
2018020556,25,8475752
2018020558,23,8474584
2018020558,23,8477213
2018020558,23,8479442
2018020558,52,8476392
2018020558,52,8476476
2018020557,22,8476915
2018020557,22,8476427
2018020557,22,8475227
2018020557,14,8477454
2018020557,14,8471958
2018020557,14,8476886
2018020559,1,8477509
2018020559,1,8476474
2018020559,1,8480948
2018020559,29,8478567
2018020559,29,8476310
2018020560,12,8476858
2018020560,12,8477938
2018020560,12,8473533
2018020560,6,8478498
2018020560,6,8478417
2018020562,16,8477401
2018020562,16,8475430
2018020562,16,8478561
2018020562,13,8475760
2018020562,13,8477996
2018020562,13,8475755
2018020561,3,8477950
2018020561,3,8475855
2018020561,4,8477850
2018020561,4,8474627
2018020561,4,8475738
2018020563,10,8474589
2018020563,10,8475716
2018020563,10,8480943
2018020563,17,8476960
2018020563,17,8476924
2018020565,54,8477846
2018020565,54,8476779
